youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
8ITbs-gSiTc,2,3,Ali Akbar Khan : Rag Zila Kafi : Sarod,574,-173.6473,0,reject,True,True,False,False,2,,,,,
rnEeZTphC-U,13,3,"Raga :Zila Kafi in ""Zila Kafi - Ustad Amjad Ali Khan""",401,-0.6473,0,potential,False,False,True,False,2,378.9,1.5,1.4,3021.0,5492.0
7QU_BDywPzo,7,2,Maestro Amjad Ali Khan Live Performance at Royal Opera House - Raga Zila Kafi,538,-137.6473,0,reject,False,True,False,False,1,,,,,
wEdDBssEiH4,9,1,Abhishek Borkar - Raag Zila Kafi,572,-171.6473,0,reject,False,True,False,False,1,,,,,
n0Ylnm3kpQk,0,3,Raag Zila Kafi by Ustad Amjad Ali Khan,1501,-1100.6473,0,reject,True,True,False,False,0,,,,,
eti8F8z_2zw,0,3,Ustad Ali Akbar Khan- Raag Zila Kafi,1137,-736.6473,0,,True,True,False,False,0,,,,,
CymhMjxJXN4,1,3,Raga Zila Kafi | Amjad Ali Khan  (Album: Portrait of a Legend  - Amjad Ali Khan),773,-372.6473,0,,True,True,False,False,0,,,,,
lwozQl9071U,2,3,Raga Zila Kafi - Sarod Virtuoso Amjad Ali Khan,739,-338.6473,0,,True,True,False,False,0,,,,,
9ROFrGdh5tU,4,3,Ayaan Ali Khan Sarod | Raag Zila Kafi | Instrumental Music | Idea Jalsa | Art And Artistes,241,159.3527,0,,True,True,False,False,0,,,,,
EcFdBiLtPS4,5,3,"Sarod Virtuoso Amjad Ali Khan playing Raga Zila Kafi | Bangalore | 12th November, 2013",717,-316.6473,0,,False,True,False,False,0,,,,,
faIPvgDu8BU,0,2,Raga Saraswati | Amjad Ali Khan  (Album: Portrait of a Legend  - Amjad Ali Khan),2783,-2382.6473,0,,True,True,False,False,0,,,,,
a-DFv3gWex4,1,2,Ravi Shankar  Raga Bairagi Todi,1618,-1217.6473,0,,True,True,False,False,0,,,,,
Ojv7DekjTXs,1,2,Raga Ragashree on Sarod by Troilee Dutta,901,-500.6473,0,,True,True,False,False,0,,,,,
T0EINcrMIBY,2,2,Aditya Apte - Raag Desi - Sarod Recital - Hamsadhwani's Baithak 6,3818,-3417.6473,0,,True,True,False,False,0,,,,,
G9zYUT_B0RY,3,2,"Ustad Amjad Ali Khan Basant, Zila Kafi, Shyam Shree, Madras, 1982",4477,-4076.6473,0,,True,True,False,False,0,,,,,
AjXxRzlNfPI,4,2,Atish Mukhopadhyay-Bhairavi,1024,-623.6473,0,,True,True,False,False,0,,,,,
2b9g_M7GhFA,5,2,Raag Mishra Desh - Dhun,229,171.3527,0,,False,True,False,False,0,,,,,
k1MBolPN8co,6,2,"Sarod Virtuoso Amjad Ali Khan| Singing Sarod | Raga Zila Kafi | New Delhi | 27th March, 2014",979,-578.6473,0,,False,True,False,False,0,,,,,
MwdNX7S3y4Y,6,2,"140307 Gurdwara - Sukhjinder, Jasvinder, Amardeep Singhs with Dr Anand",258,142.3527,0,,False,True,False,False,0,,,,,
kbhBbKdQ1HI,9,2,Raga Zila-Kafi Vilambit Teental,1200,-799.6473,0,,False,True,False,False,0,,,,,
spFnao8Febs,10,2,Raga :Zila Kafi in Zila Kafi Ustad Amjad Ali Khan Rainbows Adorn You,400,0.3527,0,,False,False,False,True,0,,,,,
rDmlvdRFTq8,12,2,Ustad Amjad Ali Khan | Raag Mishra Kafi | Sarod | Hindustani Classical Music | Art And Artistes,1268,-867.6473,0,,False,False,False,False,0,,,,,
8DPrKw3PvmE,14,2,Amjad Ali Khan in Concert,5730,-5329.6473,0,,False,False,False,False,0,,,,,
w1nCQ3vA3Jc,15,2,"Amjad Ali Khan ""Raga for peace"" 2014 Nobel Peace Prize Concert",422,-21.6473,0,,False,False,False,False,0,,,,,
AzkqPrEOj2A,16,2,AMJAD ALI KHAN    full cd  SADAAYEN   raga kafi kanada bhajan,4283,-3882.6473,0,,False,False,False,False,0,,,,,
MSXfkdOxnig,17,2,Amjad Ali Khan: Raga Lalit,5265,-4864.6473,0,,False,False,False,False,0,,,,,
KvgdKKCFGQU,18,2,Ustad Amjad Ali Khan at Sawai Gandharva Festival 2012,4273,-3872.6473,0,,False,False,False,False,0,,,,,
RtLsdmxmZts,19,2,Raga Kafi by Ali Akbar Khan (Sarod) & Zakir Hussain (Tabla) (13:12),792,-391.6473,0,,False,False,False,False,0,,,,,
_9qApX1s8sI,3,1,Rare Jugalbandi - Raag Zila Kafi Ali Akbar Khan Nikhil Banerjee Ashish Khan,3033,-2632.6473,0,,True,True,False,False,0,,,,,
mWygAwWkmGk,5,1,Pt. Nikhil Banerjee - Raag Zila Kafi,1344,-943.6473,0,,False,True,False,False,0,,,,,
dZzrA5G51kc,5,1,Pandit Jasraj*Raag Megh,901,-500.6473,0,,False,True,False,False,0,,,,,
MftF_qLRsSY,6,1,Raga Nat Bhairav Pt. Barun Pal,260,140.3527,0,,False,True,False,False,0,,,,,
5vOa8KHn4pU,7,1,Jugalbandi Ali Akbar Khan-Nikhil Banerjee- Zila kafi,3204,-2803.6473,0,,False,True,False,False,0,,,,,
Ik5zWIi7sNg,8,1,"Chinmaya Dunster: ""THE BUTTERFLY EFFECT"" Green Ragas Part9",292,108.3527,0,,False,True,False,False,0,,,,,
CRPuBbD_gJE,10,1,Abhishek Borkar - Raga Gavati and Raga Zila Kafi (Live in Delhi),4505,-4104.6473,0,,False,False,False,False,0,,,,,
