youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
GKRRnCbP2Bo,1,4,Gene Gel (Yallah Habibi),340,-26.7657,0,match,True,True,False,False,102,306.2,31.8,0.3,3020.0,32631.0
e3msGAgPIW8,0,1,Ihtiyacim var sana gel,316,-2.7657,0,,True,True,True,False,9,,,,,
Jgm54xtKMJI,1,4,Gene Gel,314,-0.7657,0,,True,True,True,False,4,,,,,
CQRo9Bj58RY,1,1,Çekinme yarım bana gel,316,-2.7657,0,,True,True,True,False,4,,,,,
os1s-60SuSU,2,4,natacha atlas&burhan öcal- habibi (gene gel),336,-22.7657,0,,True,True,False,False,2,,,,,
lm-6uf5P1DQ,3,4,Habibi,340,-26.7657,0,,True,True,False,False,2,,,,,
Knjz50ugUdo,12,1,"Çekinme yarım, mene, gel ,mene,gel",316,-2.7657,0,,False,False,True,False,2,,,,,
9kV6nAvZjIc,8,4,Two By Two,325,-11.7657,0,,False,True,False,False,1,,,,,
kUxnh1Ewdb0,9,4,"Sultan - Bir Çalgıyım Göğsüne Yaslanmış, (Part V)(PW 39)",576,-262.7657,0,,False,True,False,False,1,,,,,
N6Wy_k1DsTo,5,5,Gene Gel,114,199.2343,0,,False,True,False,False,0,,,,,
cw9SMpyKRNQ,0,4,Burhan Öçal & Jamaaladeen Tacuma  ‎– Groove Alla Turca (Full Album),3980,-3666.7657,0,,True,True,False,False,0,,,,,
xVUvu9eDjpA,4,4,Burhan Ocal & Jamaaladeen Tacuma - I Can Feel It,32,281.2343,0,,True,True,False,False,0,,,,,
TXJU4SfKNTI,4,4,I Can Feel It,31,282.2343,0,,True,True,False,False,0,,,,,
wdjHDvoKfFI,6,4,groove turco Jazz Club,269,44.2343,0,,False,True,False,False,0,,,,,
wSgMKIn_YjY,7,4,"Diablo Road Descent - May 10, 2009",311,2.2343,0,,False,True,False,True,0,,,,,
ihrLMICfz-s,9,4,Jamaaladeen Tacuma & Wilhelmenia Wiggins Fernandez: The Bird of Paradise,164,149.2343,0,,False,True,False,False,0,,,,,
J9o87KOy4hg,11,4,Kismet,546,-232.7657,0,,False,False,False,False,0,,,,,
vHwYEU07HJU,13,4,Jamaaladeen Tacuma Band Live,207,106.2343,0,,False,False,False,False,0,,,,,
QOPXX3YGVYo,13,4,Sultan - Bir Çalgıyım Göğsüne Yaslanmış (Part II)(PW 39),515,-201.7657,0,,False,False,False,False,0,,,,,
PttWHi7wfWs,15,4,karabiber 30 6 11,568,-254.7657,0,,False,False,False,False,0,,,,,
6aajQRbIHFo,14,2,Burhan ÖCAL ✿⊹⊱╮Büyülü Rüya,471,-157.7657,0,,False,False,False,False,0,,,,,
3aMg4Rp_jko,15,2,JamScapes - Duo Tacuma & Triendl - Improvisation,2168,-1854.7657,0,,False,False,False,False,0,,,,,
e5h4c9Pwdcs,16,2,"Alex Fani, Paul Robertson, Oscar Trabucchi in Jam all'Arlecchino (Vedano Olona)",392,-78.7657,0,,False,False,False,False,0,,,,,
aPFLDQiq2lc,2,1,Uzeyir Mehdizade - Mene Gel ( Uzbekistan Konserti ) ( 2013 ),298,15.2343,0,,True,True,False,False,0,,,,,
lGVCPw2CWEM,3,1,Kesmeşeker - Gene Gel,287,26.2343,0,,True,True,False,False,0,,,,,
r5J2ska2Qm8,4,1,HZ MEVLANA 'DAN SUPER OGUTLU SIIR GENE GEL,41,272.2343,0,,True,True,False,False,0,,,,,
FWNBQvMTH30,5,1,Pinhani-Hele bi gel,224,89.2343,0,,False,True,False,False,0,,,,,
laDhZCnoRtA,6,1,Kesmeşeker - Gene gel #adamüzik,289,24.2343,0,,False,True,False,False,0,,,,,
tpkl7BZbiUw,7,1,İsmail Altunsaray - Yine Gel  (Vargit Ölüm) [ İncidir © 2011 Kalan Müzik ],259,54.2343,0,,False,True,False,False,0,,,,,
SbVVBRhpI6Q,8,1,EHTİYACIM VAR MENE GEL  2017 FULL HD SOUND. ( Video Maker By RUSLAN JANS __ Özbekistan Uzbekistan ),197,116.2343,0,,False,True,False,False,0,,,,,
vq759wKCCUQ,9,1,Agarose Gel Electrophoresis,247,66.2343,0,,False,True,False,False,0,,,,,
nXsaXbIELJU,11,1,SEN BANA GENE GEL 2012 MİXTAPE ALBÜM,215,98.2343,0,,False,False,False,False,0,,,,,
2ZynHv2t2kk,13,1,Gene gel haa,15,298.2343,0,,False,False,False,False,0,,,,,
L3qdiU0YM8E,14,1,TAHİR UCAR var git ölüm bir zamanda gene gel,265,48.2343,0,,False,False,False,False,0,,,,,
zEnoyrIctgU,14,1,Billy Murray & Ada Jones - Ragtime drama (recorded 1917),188,125.2343,0,,False,False,False,False,0,,,,,
ZDZUAleWX78,15,1,Gel Electrophoresis,488,-174.7657,0,,False,False,False,False,0,,,,,
QrvK8O2pgZs,16,1,Gene Gel | Semih Sergen,39,274.2343,0,,False,False,False,False,0,,,,,
IO_CFy120FI,17,1,Gene Gel,94,219.2343,0,,False,False,False,False,0,,,,,
8yCnzbF-PhA,18,1,Gene Gel,286,27.2343,0,,False,False,False,False,0,,,,,
kzrJ5-_oS1Y,18,1,Burhan Öçal  - Demedim mi,65,248.2343,0,,False,False,False,False,0,,,,,
BuJn1Vx6OWM,19,1,gene gel dunyya babam,331,-17.7657,0,,False,False,False,False,0,,,,,
D4bPydzla10,19,1,espyconnect NDIS Support Item modification 2017,104,209.2343,0,,False,False,False,False,0,,,,,
