youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
mEUPkb8J73U,0,1,"Max Bruch, Piano Quintet in G minor mvt.3: Scherzo - allegro molto",383,-48.1624,0,reject,True,True,False,False,7,,,,,
-I_mAtA75fQ,3,3,3/3 Allegro molto - Max Bruch Concerto for Clarinet & Viola Op.88 - Paul Meyer & Gérard Caussé,346,-11.1624,0,reject,True,True,False,False,2,,,,,
J71tNe0iD0w,4,3,Bruch: Double Concerto - III. Allegro molto,409,-74.1624,0,reject,True,True,False,False,2,,,,,
vZ2LWF-1Ocg,1,2,Max Bruch: Double Concerto for Clarinet & Viola 3 mov.,474,-139.1624,0,reject,True,True,False,False,2,,,,,
kZxMLRYDrIs,1,2,Max Bruch Double Concerto for Clarinet and Viola Op.88: 3rd Movement,424,-89.1624,0,reject,True,True,False,False,2,,,,,
Bkl6X_V980s,1,1,"Violin Concerto No. 1 in G Minor, Op. 26: III. Finale: Allegro energico",393,-58.1624,0,,True,True,False,False,2,,,,,
XSkW8F44sCU,2,1,"Bruch, Max 2nd violinconc. mvt3 Finale (Allegro molto)",537,-202.1624,0,,True,True,False,False,2,,,,,
Tat1VhdGYXk,2,1,Violin Concerto - Mendelssohn,476,-141.1624,0,,True,True,False,False,2,,,,,
ji0Cch5Pl1Q,4,1,Bruch Violin Concerto #1 mvt.3 - Itzhak Perlman,461,-126.1624,0,,True,True,False,False,2,,,,,
vl_OrEifm7Q,11,1,"Bruch Trio for Viola, Clarinet, and Piano No. VI Nachtgesang",338,-3.1624,0,,False,False,True,False,2,,,,,
V1TiW559IiQ,18,1,Bruch - Concerto for violin&viola -p.2- Tretyakov & Bashmet,336,-1.1624,0,,False,False,True,False,2,,,,,
azB1x9SSSzc,5,1,"Max Bruch op 83 no 3 (Andante con moto) by Violin, Viola and Piano",396,-61.1624,0,,False,True,False,False,1,,,,,
ZR6qW9Rm4qM,6,1,Violin Concerto No.1 in G minor Op.26 : I Allegro moderato,490,-155.1624,0,,False,True,False,False,1,,,,,
W5USOBiu0WM,6,1,2/3 Allegro moderato - Max Bruch Concerto for Clarinet & Viola Op.88 - Paul Meyer & Gérard Caussé,378,-43.1624,0,,False,True,False,False,1,,,,,
axBLtlQuPYs,8,1,"Max Bruch, Violin Concerto No. 1 in G minor, Op. 26, III. Finale: Allegro energico",463,-128.1624,0,,False,True,False,False,1,,,,,
9n5vVBeWWso,8,1,"Bruch trio for clarinet,viola and piano 2,6",520,-185.1624,0,,False,True,False,False,1,,,,,
wPNLhTh98dw,9,1,"Bruch: 8 pieces, op. 83 - VI. Nocturne",474,-139.1624,0,,False,True,False,False,1,,,,,
m0wYD4MzwUw,2,3,"Max Bruch - Concerto for Clarinet & Viola, Op. 88",1108,-773.1624,0,reject,True,True,False,False,0,,,,,
MtQv6LMz_FI,5,3,"Max Bruch - Double Concerto in E-minor for clarinet and viola, Op.88 (1911)",1110,-775.1624,0,,False,True,False,False,0,,,,,
GVuNPSqFynI,8,3,[NYCP] Bruch - Double Concerto in E minor (Siwoo Kim & Richard O'Neill),1113,-778.1624,0,,False,True,False,False,0,,,,,
