youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
131wr39brV0,0,1,"Don Giovanni, K. 527: ""Deh! vieni alla finestra""",129,-1.940375,0,reject,True,True,True,False,9,,,,,
QiWDedktzfw,8,1,"Tito Gobbi; ""Deh vieni alla finestra""; Don Giovanni; Wolfgang Amadeus Mozart",131,-3.940375,0,reject,False,True,True,False,3,,,,,
8HRWqR2WsQA,9,1,Deh vieni alla finestra (Don Giovanni - W. A. Mozart) Score Animation,131,-3.940375,0,reject,False,True,True,False,3,,,,,
WWaD851_kns,2,2,"Mozart -   Deh, vieni, alla finestra - - Don Giovanni - Piero Terranova",162,-34.940375,0,reject,True,True,False,False,2,,,,,
9GOyrwUrzGI,4,2,""" Deh vieni alla finestra.."" Don Giovanni (W.A.Mozart) Genaro Sulvarán",161,-33.940375,0,reject,True,True,False,False,2,,,,,
VEIfV7Vo4fM,1,1,"Thomas Hampson; ""Deh vieni alla finestra""; Don Giovanni; Wolfgang Amadeus Mozart",149,-21.940375,0,,True,True,False,False,2,,,,,
F6h7Ts8ay8Y,1,1,"Les grands Airs et Ballets D""OPERA. La TRAVIATA",213,-85.940375,0,,True,True,False,False,2,,,,,
Pa46UG8PivE,2,1,"Mozart: Don Giovanni ""Deh Vieni Alla Finestra"" - T Quasthoff",186,-58.940375,0,,True,True,False,False,2,,,,,
wDPcab-gcYs,3,1,"Mozart - Don Giovanni - Deh, vieni, alla finestra",149,-21.940375,0,,True,True,False,False,2,,,,,
zcab-DwNMDo,10,1,"Ildebrando D'Arcangelo  - Mozart Don Giovanni, Deh vieni alla finestra",131,-3.940375,0,,False,False,True,False,2,,,,,
YWjZrvtgCQ8,13,1,Nicola Ghiuselev in Don Giovanni - Wolfgang Amadeus Mozart ( Deh vieni alla finestra ),128,-0.940375,0,,False,False,True,False,2,,,,,
K54fkIs9gBg,14,1,"José van Dam; ""Deh! vieni alla finestra""; Don Giovanni; Wolfgang Amadeus Mozart",128,-0.940375,0,,False,False,True,False,2,,,,,
mOZiZYYF2Kg,8,2,"Mozart. Don Giovanni - Deh, vieni alla finestra",139,-11.940375,0,,False,True,False,False,1,,,,,
ry1RuZTfP3M,5,1,"José Van Dam:""Deh vieni alla finestra"" (W.A.Mozart, Don Giovanni)",225,-97.940375,0,,False,True,False,False,1,,,,,
VRoOx670h0c,5,1,Titta Ruffo sings 'Deh! vieni alla finestra' from Wolfgang Amadeus Mozart's 'Don Giovanni',133,-5.940375,0,,False,True,False,False,1,,,,,
zfgNJpvBMIo,7,1,7.Deh vieni alla finestra-Giovanni - Pinza,185,-57.940375,0,,False,True,False,False,1,,,,,
3zAR-r0Do30,7,1,"Simon Keenlyside; ""Deh, vieni alla finestra""; Don Giovanni; Wolfgang Amadeus Mozart",156,-28.940375,0,,False,True,False,False,1,,,,,
