youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
rLzC9WY9KNk,0,5,Tatiana Nikolayeva- Shostakovich Prelude and Fugue Op.87,10105,-9870.00241667,0,reject,True,True,False,False,6,,,,,
sNpwAZf6thY,0,1,"Bach: The Well-Tempered Clavier, Books I & II, BWV 846-893 (Piano: Tatiana Nikolayeva)",16923,-16688.0024167,0,reject,True,True,False,False,6,,,,,
e9EIFrj_Zlk,5,1,"Shostakovich: Preludes and Fugues for Piano, Op.87 - Prelude & Fugue No.20 in C minor: Prelude",235,-0.0024166666667,0,reject,False,True,True,False,3,,,,,
Ccl8waSpj60,17,1,Dmitri Shostakovich - Prelude and Fugue No. 20 in c minor,238,-3.00241666667,0,reject,False,False,True,False,2,,,,,
QAHT_zO48Ak,6,5,"Shostakovich, Prelude and Fugue in c minor op. 87 no. 20",489,-254.002416667,0,reject,False,True,False,False,1,,,,,
qRxdF7tRNYE,1,4,Shostakovich - The 24 Preludes & Fugues - Tatiana Nikolayeva (1962),9179,-8944.00241667,0,reject,True,True,False,False,1,,,,,
7wNxgM-1DV4,1,4,"Dmitri Shostakovich - 24 Preludes and Fugues, Op. 87",10035,-9800.00241667,0,reject,True,True,False,False,1,,,,,
ZyURjdnYQaU,2,4,"Shostakovich - Preludes and Fugues, Op.87, Book I - Tatiana Nikolayeva",3860,-3625.00241667,0,reject,True,True,False,False,1,,,,,
0TpI748XBCY,4,4,"24 Preludes & Fugues, Op. 87: Prelude and Fugue No. 20 in C Minor",668,-433.002416667,0,reject,True,True,False,False,1,,,,,
aLawLJmLAI0,6,4,"Prelude and Fugue No. 20 In C Minor (From Preludes and Fugues, Op. 87)",637,-402.002416667,0,reject,False,True,False,False,1,,,,,
5nE6nOnx5jQ,1,3,Shostakovich prelude and fugue no 20 C minor,471,-236.002416667,0,,True,True,False,False,1,,,,,
dQPS7CmZlHM,3,3,"Shostakovich - Preludes and Fugues, Op.87, Book II - Tatiana Nikolayeva",5213,-4978.00241667,0,,True,True,False,False,1,,,,,
flUTprZxMMU,3,3,"Dmitri Shostakovich - Prelude and Fugue Nº 20 in C minor, Op.87",547,-312.00241666700003,0,,True,True,False,False,1,,,,,
oQzGApvyDiI,6,3,TATIANA NIKOLAYEVA Shostakovich 24 Preludes & Fugues No.19 & 20,833,-598.0024166669999,0,,False,True,False,False,1,,,,,
tUT8kXhTJg4,6,3,"Tatiana Nikolayeva  D. Shostakovich   Preludes and Fugues, Op 87",9075,-8840.00241667,0,,False,True,False,False,1,,,,,
xgoa8onSuMM,9,3,"24 Preludes and Fugues, Op. 87: Prelude No. 20 in C Minor",246,-11.0024166667,0,,False,True,False,False,1,,,,,
4VqhFojepyc,9,3,"Shostakovich: Preludes And Fugues For Piano, Op.87 - Prelude & Fugue No.20 In C Minor",486,-251.002416667,0,,False,True,False,False,1,,,,,
I7__ttqqRCE,13,3,"24 Preludes & Fugues, Op. 87: Prelude No. 20 in C Minor. Adagio",232,2.99758333333,0,,False,False,False,True,1,,,,,
xNi_SM6twxk,2,2,"Shostakovich: Preludes and Fugues for Piano, Op.87 - Prelude & Fugue No.20 in C Minor",799,-564.0024166669999,0,,True,True,False,False,1,,,,,
9_iYhA89bVI,3,2,"24 Preludes and Fugues, Op. 87: Prelude and Fugue No. 20 in C minor",493,-258.00241666700003,0,,True,True,False,False,1,,,,,
A7bkdbrwCZA,4,2,"24 Preludes and Fugues, Op. 87: Prelude and Fugue No. 20 in C Minor (Live)",679,-444.002416667,0,,True,True,False,False,1,,,,,
Iw6PzoKiomk,7,2,TATIANA NIKOLAYEVA Shostakovich 24 Preludes & Fugues No.4 & 5,741,-506.002416667,0,,False,True,False,False,1,,,,,
30gJoDUYuns,9,2,"Shostakovich, 24 Preludes op.34 - Elisso Wirssaladze",1703,-1468.00241667,0,,False,True,False,False,1,,,,,
t6en6qttz4s,4,1,"Prelude and Fugue: No. 20 in A Minor, BWV 865",358,-123.002416667,0,,True,True,False,False,1,,,,,
_bL7oyuqEwA,5,1,Bach - Tatiana Nikolayeva (1977) Complete Inventions & Sinfonias,3368,-3133.00241667,0,,False,True,False,False,1,,,,,
GKC-DzkE-MM,5,1,"Preludes and Fugues, Op. 87, Prelude and Fugue No. 20 in C Minor, Pt. 1",257,-22.0024166667,0,,False,True,False,False,1,,,,,
Jb7j06_bdbQ,7,1,"Prelude and Fugue: No. 21 in B-Flat Major, BWV 866",196,38.9975833333,0,,False,True,False,False,1,,,,,
