youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
2hPR7D7ya-k,0,2,Glinka: Ruslan and Lyudmila / Act 4 - Oriental Dances: 1. Turkish Dance (Allegretto),143,-0.2669,0,match,True,True,True,False,9,139.7,0.4,0.5,1211.0,1328.0
r-zGWye1I7Y,1,2,"Ruslan and Lyudmila, Op. 5: Act IV: No. 20. Oriental Dances: III. Lesginka: Caucasian Dance",193,-50.2669,0,,True,True,False,False,2,,,,,
LCx3ryIfNlc,3,2,"Mikhail Glinka - Ruslan and Lyudmilla, Op 5 : Act IV : Oriental Dance",156,-13.2669,0,,True,True,False,False,2,,,,,
JyPMVXG-z8k,3,2,Glinka: Ruslan and Lyudmila / Act 1 - Overture,276,-133.2669,0,,True,True,False,False,2,,,,,
TLxTzOJCaeY,4,2,"Ruslan and Ludymila: Act 1, Infroduction, Bayan's Song 1 ""Dela davno minuvshih dnei""",434,-291.2669,0,,True,True,False,False,2,,,,,
3tRUxZBqemw,6,2,"Ruslan and Lyudmila, Op. 5: Act II: No. 8. Rusian's Aria: O pole, pole (Ruslan)",376,-233.2669,0,,False,True,False,False,1,,,,,
WDtz5Yobv7E,7,2,"Ruslan and Lyudmila, Op. 5: Act V: No. 27. Finale: Akh ty svet, Luydmila (Svetozar, Farlaf, Chorus)",310,-167.2669,0,,False,True,False,False,1,,,,,
7EaT0gxRb0Q,8,2,"Ruslan and Lyudmila, Op. 5: Act IV: No. 18. Lyudmila's Scene and Aria: Vdali ot milogo...",304,-161.2669,0,,False,True,False,False,1,,,,,
tqnm8JtFtP4,9,2,"Ruslan and Lyudmila, Op. 5: Act III: No. 12. Persian Chorus: Lozhitsya v pole mrak (Naina,...",281,-138.2669,0,,False,True,False,False,1,,,,,
JgIANE9kQfM,2,2,"Ruslan and Lyudmila : Act IV, Oriental Dances II. Arabian, Allegro con spirito",95,47.7331,0,,True,True,False,False,0,,,,,
H3xtHotrlcw,5,2,"Rimsky-Korsakov/Glinka ""Scheherazade""+""Oriental Dances"" (LP restoration) Svetlanov / U.S.S.R. S.O.",3441,-3298.2669,0,,False,True,False,False,0,,,,,
loVm_A5glH0,10,2,"Ruslan and Lyudmila, Op. 5: Act I: No. 1. Introduction: Dela davno minuvsikh dnei (Bayan,...",423,-280.2669,0,,False,False,False,False,0,,,,,
sYTGhHhNOYw,11,2,"Ruslan and Lyudmila, Op. 5: Act IV: No. 21. Chorus: Pogibnet, nezhdannyi prishlets! (Chorus)",192,-49.2669,0,,False,False,False,False,0,,,,,
aef6yS4P84U,12,2,"Ruslan and Lyudmila, Op. 5: Act II: No. 7. Scene and Farlaf's Rondo: Ya ves'drozhu (Farlaf, Naina)",254,-111.2669,0,,False,False,False,False,0,,,,,
3biVLt3IuxU,14,1,心が踊るリズミカルなクラシック名曲集・Rhythmic Classical Music Collection（長時間作業用BGM),19590,-19447.2669,0,,False,False,False,False,0,,,,,
