youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
cIldiNU1p6E,4,2,"Symphony No.101, HOB. I:101 - II. Andante",495,-419.1665,0,reject,True,True,False,False,2,,,,,
hGHquRf9hE4,2,1,"Beethoven, String Quartet No. 9 in C major, Opus 59 No. 3, 2rd mvt.",565,-489.1665,0,reject,True,True,False,False,2,,,,,
eE6kAEf99Tg,3,1,"Franz Joseph Haydn, Symphony No. 88 in G major, Hob.I:88, I. Adagio - Allegro",400,-324.1665,0,,True,True,False,False,2,,,,,
FjPpKuqfbJk,3,1,Joseph Haydn - Symphony No.88  - III. Menueto Allegretto,265,-189.1665,0,,True,True,False,False,2,,,,,
KogpCx8emfA,4,1,"Symphony No. 88 in G Major, Hob. 1/88: II. Largo",408,-332.1665,0,,True,True,False,False,2,,,,,
YBHQbu5rbdQ,4,1,Fifth Harmony - Worth It ft. Kid Ink,225,-149.1665,0,,True,True,False,False,2,,,,,
FqQanTLW6Qw,5,2,"Haydn: Symphony No.88 in G Major, Hob.I:88 - 1. Adagio - Allegro",413,-337.1665,0,,False,True,False,False,1,,,,,
mmPwgIdVuoI,8,2,"Haydn: Symphony in D, H.I No.86 - 1. Adagio - Allegro spiritoso",531,-455.1665,0,,False,True,False,False,1,,,,,
rFts1OY146k,8,2,"Haydn: Symphony No.88 in G Major, Hob.I:88 - 4. Finale (Allegro con spirito)",245,-169.1665,0,,False,True,False,False,1,,,,,
rYrFha0O8vk,5,1,"F.J.Haydn symphony No 88 in G major,3-Menuetto e trio Allegretto.wmv",260,-184.1665,0,,False,True,False,False,1,,,,,
gl1GMJoukVE,6,1,"Franz Joseph Haydn, Symphony No. 88 in G major, Hob.I:88, IV. Finale: Allegro con spirito",233,-157.1665,0,,False,True,False,False,1,,,,,
TNKermfBz50,7,1,Mendelssohn Symphony no 4 in A Italian Symphony Op 90 IV Saltarello Presto,368,-292.1665,0,,False,True,False,False,1,,,,,
5hcf4PVh4SM,8,1,Haydn-Symphony No.88-Mov.4/4,225,-149.1665,0,,False,True,False,False,1,,,,,
Pq25TaIyWw8,8,1,Southwark Youth Orchestra - Haydn Symphony No. 99 3rd Movement,327,-251.1665,0,,False,True,False,False,1,,,,,
cuHonTuTg5s,9,1,Arturo Toscanini - Haydn : Symphony No.88 in G -1st Mvt (1938),359,-283.1665,0,,False,True,False,False,1,,,,,
oIo1d41YNos,0,3,Joseph Haydn - Symphony No. 88 in G-Major,1261,-1185.1665,0,,True,True,False,False,0,,,,,
VVUuEXngQK8,2,3,Haydn Symphony No. 88 IN G Major (LIVE),1334,-1258.1665,0,,True,True,False,False,0,,,,,
