youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
mpxcjypua5w,0,5,4. Tonights the Night- P!nk- Try This,241,-4.1739,0,match,True,True,True,False,9,233.0,0.8,0.7,3315.0,7170.0
5KKd0kE_21M,4,1,Rod Stewart - Tonight's The Night,240,-3.1739,0,,True,True,True,False,4,,,,,
jj9Sskzemn8,9,3,P!nk - Whatever You Want (Official Audio),239,-2.1739,0,,False,True,True,False,3,,,,,
wHrpTT1-fPg,9,3,P!nk - Whatever You Want (Lyric Video),239,-2.1739,0,,False,True,True,False,3,,,,,
JDKGWaCglRM,7,2,P!nk - Just Like A Pill (Video),239,-2.1739,0,,False,True,True,False,3,,,,,
F0vXt1zWY5o,7,1,tonights the night - pink,237,-0.1739,0,,False,True,True,False,3,,,,,
BCGBqidNcik,8,1,Pink - Tonight's The Night Traduzido em Português,237,-0.1739,0,,False,True,True,False,3,,,,,
EBt_88nxG4c,3,3,P!nk - Beautiful Trauma (Official Video),298,-61.1739,0,,True,True,False,False,2,,,,,
xuAH21DkJow,4,3,P!nk - Whatever You Want (Official Video),243,-6.1739,0,,True,True,False,False,2,,,,,
fV_9aP05aaw,1,1,Ray Parker Jr. - Tonights The Night.,308,-71.1739,0,,True,True,False,False,2,,,,,
tKStG48nruQ,2,1,Tonight's The Night Exclusive Doctor Who Scene,383,-146.1739,0,,True,True,False,False,2,,,,,
iXvy8ZeCs5M,3,1,John Legend - Tonight (Best You Ever Had) ft. Ludacris (Official Music Video),245,-8.1739,0,,True,True,False,False,2,,,,,
JDJ8cHsd78U,10,1,Tonight's the Night,237,-0.1739,0,,False,False,True,False,2,,,,,
_3SH9VBA8CA,12,1,Tonight's the Night Pink Lyrics,240,-3.1739,0,,False,False,True,False,2,,,,,
lzm7_8f8zsM,13,1,Tonight's the Night,237,-0.1739,0,,False,False,True,False,2,,,,,
4gHU54ddzxc,14,1,Tonight's The Night ~ P!nk (Lyrics on screen),240,-3.1739,0,,False,False,True,False,2,,,,,
vaJUgq_7Q5c,19,1,Tonight's The Night ~ P!nk (Lyrics on screen),240,-3.1739,0,,False,False,True,False,2,,,,,
MWnuF1Jl_rc,9,2,7. Waiting for Love- P!nk- Try This,332,-95.1739,0,,False,True,False,False,1,,,,,
rBoCcH5Ky64,7,1,6. Catch Me While I'm Sleeping- P!nk- Try This,307,-70.1739,0,,False,True,False,False,1,,,,,
fBUe9PXNnqU,8,1,Bridge Of Light - P!nk Lyrics [FULL VERSION],246,-9.1739,0,,False,True,False,False,1,,,,,
IvN5h9BE444,9,1,Nicki Minaj - The Night Is Still Young,247,-10.1739,0,,False,True,False,False,1,,,,,
NLmaVD9Ezm4,1,4,P!nk Tonight's The Night (Lyrics on screen),232,4.8261,0,,True,True,False,True,0,,,,,
IJm2qk6Z9b4,1,4,P!nk - Tonight's The Night,236,0.8261,0,,True,True,False,True,0,,,,,
YUtHjOvPKT0,3,4,P!nk - U + Ur Hand,214,22.8261,0,,True,True,False,False,0,,,,,
XjVNlG5cZyQ,5,4,P!nk - Raise Your Glass,202,34.8261,0,,False,True,False,False,0,,,,,
QlF9IDyIj00,7,3,3.Long Way to Happy- P!nk- I'm Not Dead,230,6.8261,0,,False,True,False,False,0,,,,,
z2ggkUdZztg,1,2,Tonight's the Night,236,0.8261,0,,True,True,False,True,0,,,,,
dTQMd2I3drE,6,2,"Calvin Harris, Sam Smith - Promises (Official Lyric Video)",214,22.8261,0,,False,True,False,False,0,,,,,
H5rpBbmMeg0,10,2,P!nk - U + Ur Hand [Lyrics],215,21.8261,0,,False,False,False,False,0,,,,,
QRINgISPUWQ,11,2,P!nk   Get The Party Started Official Music Video,282,-45.1739,0,,False,False,False,False,0,,,,,
dlogul7XwZg,12,2,Johnny Depp Surprises P!nk,228,8.8261,0,,False,False,False,False,0,,,,,
srWtQnseRyE,13,2,P!nk's Son Cries Whenever She Sings,282,-45.1739,0,,False,False,False,False,0,,,,,
KjOLO_NEcAk,15,2,10. Humble Neighborhoods- P!nk - Try This,236,0.8261,0,,False,False,False,True,0,,,,,
ObLlaX3TgLE,17,2,5.Oh My God- P!nk(feat. Peaches)- Try This,228,8.8261,0,,False,False,False,False,0,,,,,
pcxzCNKK2sE,18,2,Hashtags: #FallSongs with P!nk,411,-174.1739,0,,False,False,False,False,0,,,,,
YoMHTQvLPN8,4,1,"Leave Me Alone (I'm Lonely) (Live From Wembley Arena, London, England (Mobile Video))",219,17.8261,0,,True,True,False,False,0,,,,,
1AaIOZCNAyc,5,1,Tonight's The Night - Sly Slick & Wicked,203,33.8261,0,,False,True,False,False,0,,,,,
JTVWlSE8Lqc,5,1,8. Save My Life- P!nk- Try This,200,36.8261,0,,False,True,False,False,0,,,,,
OiUchttUNtE,8,1,P!nk - Walk of Shame (Official Lyric Video),162,74.8261,0,,False,True,False,False,0,,,,,
IZr6AE-u2UM,8,1,Rod Stewart - Tonight's The Night [Gonna Be Alright],226,10.8261,0,,False,True,False,False,0,,,,,
XHeRwClrhOA,8,1,11. Walk Away- P!nk- Try This,223,13.8261,0,,False,True,False,False,0,,,,,
ZBNh2PPqlJs,9,1,Redman - Tonight's Da Night,222,14.8261,0,,False,True,False,False,0,,,,,
O2SXcLPzo7c,10,1,"Blackstreet - Tonight's The Night ft. SWV, Craig Mack",322,-85.1739,0,,False,False,False,False,0,,,,,
uSD4vsh1zDA,11,1,The Black Eyed Peas - I Gotta Feeling (Official Music Video),291,-54.1739,0,,False,False,False,False,0,,,,,
G6LVIi7pzZI,11,1,Neil Young - Tonight's The Night,278,-41.1739,0,,False,False,False,False,0,,,,,
XwYqqkN3aGU,12,1,Let it shine: Tonight's The Night Official Song,196,40.8261,0,,False,False,False,False,0,,,,,
Gb1N6teyWA8,12,1,9. Try Too Hard- P!nk- Try This,198,38.8261,0,,False,False,False,False,0,,,,,
FXLRD-KZmYY,13,1,Pink Tonight's the night,231,5.8261,0,,False,False,False,False,0,,,,,
p-KNmwP0Gnc,13,1,Rod Stewart - Tonight's The Night (Gonna Be Alright) Lyrics,226,10.8261,0,,False,False,False,False,0,,,,,
fDheEmpcwrs,14,1,P!nk- Hooker LYRICS,181,55.8261,0,,False,False,False,False,0,,,,,
3jNlIGDRkvQ,14,1,P!nk - Blow Me (One Last Kiss),227,9.8261,0,,False,False,False,False,0,,,,,
JCTlJyyzbQo,14,1,SLY SLICK & WICKED-TONIGHTS THE NIGHT,206,30.8261,0,,False,False,False,False,0,,,,,
T9rY07RZvhE,15,1,PINK 23 in HD: Tonight's the Night,267,-30.1739,0,,False,False,False,False,0,,,,,
FjP6A_myXO8,15,1,Redman - Tonights da Night,208,28.8261,0,,False,False,False,False,0,,,,,
Sv6dMFF_yts,16,1,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],252,-15.1739,0,,False,False,False,False,0,,,,,
jZS2kaOkkKg,16,1,Tonight’s the night for HILARIOUS variety act Ben Langley! | Auditions | BGT 2018,174,62.8261,0,,False,False,False,False,0,,,,,
dWnCgsjumxw,16,1,Pink : Try This,365,-128.1739,0,,False,False,False,False,0,,,,,
RQa7SvVCdZk,17,1,"Christina Aguilera, Lil' Kim, Mya, Pink - Lady Marmalade (Official Music Video)",274,-37.1739,0,,False,False,False,False,0,,,,,
A2PZfKQSBUM,17,1,Tonight's the Night,312,-75.1739,0,,False,False,False,False,0,,,,,
kkLk2XWMBf8,18,1,"Calvin Harris, Sam Smith - Promises (Official Video)",246,-9.1739,0,,False,False,False,False,0,,,,,
Tp1mk8DsLuQ,18,1,"Minecraft Song ♪ ""I Am Believing"" a Minecraft CrazyCraft Parody (Minecraft Animation)",534,-297.1739,0,,False,False,False,False,0,,,,,
lq0Sk0QmcTg,19,1,P!nk's Four-Year-Old Is into Aerial Silks and Motocross,101,135.8261,0,,False,False,False,False,0,,,,,
9EXbDmbpQXo,19,1,Blackstreet - Tonight's The Night,260,-23.1739,0,,False,False,False,False,0,,,,,
