youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
kc_fKo0Ru3I,0,3,Carlos Paredes   Canto de Embalar,175,-2.2,0,potential,True,True,True,False,109,86.1,29.2,28.1,200.0,458.0
VADq-sw0-Yw,0,3,Madredeus & Carlos Paredes -  Mudar de Vida / Canto de Embalar,271,-98.2,0,reject,True,True,False,False,7,,,,,
l6umgftdxYI,2,2,Carlos Paredes - Canção de Embalar,174,-1.2,0,,True,True,True,False,4,,,,,
QhMcyikuwz8,4,3,Joaquim Cabral guitarra portuguesa prof  Ricardo Silva Canto de Embalar Carlos Paredes 20Dez011,193,-20.2,0,,True,True,False,False,2,,,,,
9HG0U_yi25c,4,2,Canto de Embalar,241,-68.2,0,,True,True,False,False,2,,,,,
wVSHT-LHlK8,2,1,"""Canto de Embalar"" - Marta Pereira da Costa",194,-21.2,0,,True,True,False,False,2,,,,,
-8OBRgoC2k8,6,2,Carlos Paredes y Dani Granero - MUELLE UNO,255,-82.2,0,,False,True,False,False,1,,,,,
zehI1bVeoOQ,9,2,Sandor Mester MS3 Concert in Sofia Carlos Paredes,522,-349.2,0,,False,True,False,False,1,,,,,
yPgnWL-79Ro,9,2,Carlos Paredes –  1987 – Eu não toco para ganhar a vida mas quando me dá prazer,255,-82.2,0,,False,True,False,False,1,,,,,
ULTf0HFgH18,6,1,Música para dormir - Música de Ninar para crianças do Elefantinho Bonitinho,312,-139.2,0,,False,True,False,False,1,,,,,
N-6-m3oMK28,4,4,Carlos Paredes - Canto do Amanhecer (Original),151,21.8,0,,True,True,False,False,0,,,,,
Vaej78ose4c,1,3,Ângelo Freire - Canto de embalar (Carlos Paredes),149,23.8,0,,True,True,False,False,0,,,,,
TwUv6cTTcUw,4,3,Canto De Embalar,167,5.8,0,,True,True,False,False,0,,,,,
AoLdA9UIq8Y,0,2,Carlos Paredes - Concerto em Frankfurt [1980],1945,-1772.2,0,,True,True,False,False,0,,,,,
EPuQfyok6q8,1,2,Canto De Embalar (Live),172,0.8,0,,True,True,False,True,0,,,,,
nUgdCu6G2gk,2,2,Canto De Trabalho (Live),123,49.8,0,,True,True,False,False,0,,,,,
P_gV-cd3pag,3,2,Canto Do Tejo,102,70.8,0,,True,True,False,False,0,,,,,
KjY5_nbFMTo,5,2,Carlos Paredes - Espelho de sons [1988],3600,-3427.2,0,,False,True,False,False,0,,,,,
5GwS30k4m7o,5,2,carlos paredes canto do rio,101,71.8,0,,False,True,False,False,0,,,,,
cMQZSQxn4DI,6,2,Carlos Paredes canto de embalar,172,0.8,0,,False,True,False,True,0,,,,,
edZh0ngqzOk,7,2,Carlos Paredes | canto de embalar,165,7.8,0,,False,True,False,False,0,,,,,
8bVVDc696z0,7,2,Canto do amanhecer- Carlos Paredes,129,43.8,0,,False,True,False,False,0,,,,,
jT-UY9KEp6k,7,2,Esta Gente - Poema (Áudio livro c/ música de Carlos Paredes),86,86.8,0,,False,True,False,False,0,,,,,
cFv18vRX-jg,8,2,Carlos Paredes - Canto de Amor,95,77.8,0,,False,True,False,False,0,,,,,
7dKPYPlWmJg,8,2,Canto do Amanhecer.wmv,141,31.8,0,,False,True,False,False,0,,,,,
zYqZvD--0y4,8,2,2003 O Mundo Segundo Carlos Paredes - Na corrente - CD2 de 8,1556,-1383.2,0,,False,True,False,False,0,,,,,
YRWMCjRbUzQ,9,2,"Carlos Paredes - ""Canto de Embalar"" Victor Castro & Paulo Cunha",160,12.8,0,,False,True,False,False,0,,,,,
Ex_YBhw54XU,10,2,Canto de Embalar - Carlos Paredes ( Afinação de Coimbra ),107,65.8,0,,False,False,False,False,0,,,,,
OVCqBcIvmX4,11,2,Carlos Paredes - Canto de Embalar (Miguel e António B.),159,13.8,0,,False,False,False,False,0,,,,,
D9wBBgKsszE,12,2,"Carina   Guitarra Portuguesa de Coimbra   prof  Ricardo Silva   ""Canto de embalar"" de Carlos Paredes   Março2011",237,-64.2,0,,False,False,False,False,0,,,,,
0hXWdgPgsm0,12,2,Gaspar Silva e Armando Bento - Canto do amanhecer de Carlos Paredes,139,33.8,0,,False,False,False,False,0,,,,,
nol59mR-0ss,14,2,Gaspar Silva e Armando Bento - Canto de embalar de Carlos Paredes,139,33.8,0,,False,False,False,False,0,,,,,
U-_zTzk0Q2I,15,2,Carlos Paredes & Charlie Haden - Canto de Trabalho,563,-390.2,0,,False,False,False,False,0,,,,,
9KF-p0MWkkE,15,2,Valsa Diabólica,109,63.8,0,,False,False,False,False,0,,,,,
QTI4vmhTRiA,16,2,Carlos Paredes   Sede,133,39.8,0,,False,False,False,False,0,,,,,
BfWDE7Y8TVQ,17,2,Canto d'alma - Traz outro amigo também,181,-8.2,0,,False,False,False,False,0,,,,,
j6FDMoq210k,18,2,Canto de Amor - Carlos Paredes,125,47.8,0,,False,False,False,False,0,,,,,
O7GQ1a5sI5E,18,2,Escada do Quebra Costas - Versão,95,77.8,0,,False,False,False,False,0,,,,,
Oo_zkmrjjC4,19,2,Carlos Paredes - A Noite,161,11.8,0,,False,False,False,False,0,,,,,
J9oXn9wBxME,5,1,♫♫♫ 4 Horas Canção de Ninar ♫♫♫ Músicas para Bebês - Dormir e Relaxar,15098,-14925.2,0,,False,True,False,False,0,,,,,
QtJBuTm97ss,7,1,Música Para Bebê Dormir com Relaxante Som de Água ♫ ❤ Animação com Peixes,16119,-15946.2,0,,False,True,False,False,0,,,,,
fPsA50YXnGw,9,1,Música Para Bebê Dormir 2 -  Música de Ninar Bêbê,15077,-14904.2,0,,False,True,False,False,0,,,,,
9t7wiYITWNQ,10,1,Grupo de Fados de FMUP - Canto de Embalar (XVI GNFA do ISEP),278,-105.2,0,,False,False,False,False,0,,,,,
HqqGBaKxllM,11,1,Canto De Embalar (Live),185,-12.2,0,,False,False,False,False,0,,,,,
FbEUZ72GvP8,11,1,Carlos Paredes - in memoriam,142,30.8,0,,False,False,False,False,0,,,,,
PLX_IbMKYpQ,12,1,Música para Bebês - Com Sons da Natureza - Dormir e Relaxar,8253,-8080.2,0,,False,False,False,False,0,,,,,
h8TpRnMU09M,13,1,Zeca Afonso - Canção de Embalar,243,-70.2,0,,False,False,False,False,0,,,,,
XdooqckuRb4,14,1,MUSICA PARA DORMIR rápido e relaxar DURMA EM 5 MINUTOS com sons de água,7306,-7133.2,0,,False,False,False,False,0,,,,,
c5jyuk3sqyM,14,1,Canto do amanhecer - Bruno Costa e Nuno Botelho,136,36.8,0,,False,False,False,False,0,,,,,
py1OIU0Lt7I,14,1,Carlos Paredes - Variações em Si menor,215,-42.2,0,,False,False,False,False,0,,,,,
41DSVzlnB-M,15,1,Canto do Canário Belga para Treinamento,3627,-3454.2,0,,False,False,False,False,0,,,,,
qhbQVhRgr8Y,16,1,CANÇÃO DE NINAR - IMPRESSIONANTE!!,2806,-2633.2,0,,False,False,False,False,0,,,,,
9z4nB1wepCc,17,1,"MÚSICA PARA NINAR Aline Barros gospel para dormir, relaxar",4825,-4652.2,0,,False,False,False,False,0,,,,,
LMhqI2xYdIU,17,1,Canto d'alma - Cantiga para quem sonha,193,-20.2,0,,False,False,False,False,0,,,,,
iXPp5oAF4l8,18,1,Canto de amor de Carlos Paredes,86,86.8,0,,False,False,False,False,0,,,,,
fiXx4op6XjU,19,1,Canto Tricolor,79,93.8,0,,False,False,False,False,0,,,,,
