youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
R9K1oXuxGfQ,0,2,The Bartered Bride Overture,389,-317.999166667,0,potential,True,True,False,False,7,66.7,79.9,0.2,785.0,882.0
QLUm_yvnyo4,0,2,"Bedrich Smetana－Overture from ""The Bartered Bride""",426,-354.999166667,0,reject,True,True,False,False,7,,,,,
8wSWVC7Y4YA,1,2,"The Bartered Bride, JB 1:100: Overture (Remastered)",389,-317.999166667,0,,True,True,False,False,2,,,,,
BccDhlkzSSY,1,2,"The Bartered Bride, JB 1:100: Overture",390,-318.999166667,0,,True,True,False,False,2,,,,,
B_5UJo9Iy5Q,4,2,"Three Dances from The Bartered Bride, JB 1:100: Polka",297,-225.999166667,0,,True,True,False,False,2,,,,,
xTUHPhYF2J8,1,1,Bedrich Smetana - The Bartered Bride - Overture,398,-326.999166667,0,,True,True,False,False,2,,,,,
Szdziw4tI9o,2,1,Strauss: Also sprach Zarathustra / Dudamel · Berliner Philharmoniker,115,-43.9991666667,0,,True,True,False,False,2,,,,,
88rXy0WUQXM,3,1,"Smetana: Bartered bride, overture - S. Kochanovsky",466,-394.999166667,0,,True,True,False,False,2,,,,,
9eWXqxKX0KI,4,1,B. Smetana: Prodaná nevěsta (předehra) / The Bartered Bride (Overture),394,-322.999166667,0,,True,True,False,False,2,,,,,
OYRqmf9eqAY,4,1,Invaders - Governor's Ball,326,-254.999166667,0,,True,True,False,False,2,,,,,
enfvCNQHxWg,5,2,"Three Dances from The Bartered Bride, JB 1:100: Dance of the Comedians",218,-146.999166667,0,,False,True,False,False,1,,,,,
AeWIFhwiGMQ,6,2,"The Bartered Bride, JB 1:100: Dance of the Comedians",219,-147.999166667,0,,False,True,False,False,1,,,,,
T8VFORu3CuA,6,2,"Fidelio Overture, Op. 72",401,-329.999166667,0,,False,True,False,False,1,,,,,
PFAHdY6YHzg,8,2,"The Bartered Bride, JB 1:100: Furiant",131,-59.9991666667,0,,False,True,False,False,1,,,,,
JbB4Zyhz2fg,8,2,"Carnival Overture, Op. 92 (Remastered)",534,-462.999166667,0,,False,True,False,False,1,,,,,
86ZNM6Vhy9Y,5,1,The Bartered Bride: Overture,396,-324.999166667,0,,False,True,False,False,1,,,,,
SHMY1p8dfgs,5,1,Mozart - Symphony No. 39 in E flat Major(K. 543) IV. Allegro,571,-499.999166667,0,,False,True,False,False,1,,,,,
u50i63_-8xE,6,1,twr treat anton's new world,535,-463.999166667,0,,False,True,False,False,1,,,,,
FO04E-RFAhU,7,1,"FINAL SINFONÍA No. 1  ""TITÁN"" - Gustav Mahler - www.martinwullich.com",342,-270.999166667,0,,False,True,False,False,1,,,,,
CmHqslLbpyY,8,1,"Smetana: Overture to ""The Bartered Bride"" / Jansons · Berliner Philharmoniker",173,-101.99916666700001,0,,False,True,False,False,1,,,,,
KY1b52b0Re4,9,1,Bedřich Smetana: Dance of the Comedians from The Bartered Bride 売られた花嫁. Cracow Young Philharmonic,474,-402.999166667,0,,False,True,False,False,1,,,,,
Am9AKpSf1_o,9,1,"B. Bartok: ""Concerto for Orchestra"" Part 4",457,-385.999166667,0,,False,True,False,False,1,,,,,
