youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
KxIcRoG8Adw,0,3,Monteverdi: Orfeo  Acte 1 excerpts (Harnoncourt),509,-463.62529166699994,0,reject,True,True,False,False,7,,,,,
jUTjcA3sZG0,0,1,Monteverdi: L'Orfeo - Act 3: Ecco L'Atra Palude,237,-191.625291667,0,reject,True,True,False,False,7,,,,,
u9nhsZZezPU,1,1,MONTEVERDI L'Orfeo (10/12),485,-439.62529166699994,0,,True,True,False,False,2,,,,,
nxh3M7Yd91g,4,1,Recreation of Monteverdi's L'Orfeo.mov,294,-248.625291667,0,,True,True,False,False,2,,,,,
70wQEO6yJuc,5,1,"[Arthaus 101101] MONTEVERDI, C.: Ritorno d'Ulisse in patria (Il)",164,-118.62529166700001,0,,False,True,False,False,1,,,,,
MKslFMfc1eE,6,1,Monteverdi Il ritorno d'Ulisse in patria 14/15,589,-543.6252916669999,0,,False,True,False,False,1,,,,,
tfBmuPcE2qA,7,1,Claudio Monteverdi - ORPHEUS / Arie 2. Akt,128,-82.6252916667,0,,False,True,False,False,1,,,,,
mWvmAlMkUHw,8,1,"L'Orfeo, SV 318, Act I: ""Muse, honor di Parnaso""",53,-7.625291666669999,0,,False,True,False,False,1,,,,,
hkAdJlIqF-8,9,1,Monteverdi Il ritorno d'Ulisse in patria 10/15,566,-520.6252916669999,0,,False,True,False,False,1,,,,,
uJ_mjTTDM5A,2,1,MONTEVERDI L'Orfeo (1/12),625,-579.6252916669999,0,,True,True,False,False,0,,,,,
1DogIYhLaS8,3,1,"Monteverdi: ORFEO - Parte 2/2 (actos 3, 4 y 5) - Camerata de Caracas,  abril 2017",4287,-4241.62529167,0,,True,True,False,False,0,,,,,
uGe76KQNBHw,10,1,The Return of Ulysses - Monteverdi,30,15.3747083333,0,,False,False,False,False,0,,,,,
Pz-ezun8cCg,11,1,"""Superbo è l´uom""- Il ritorno d´Ulisse in Patria - C.Monteverdi",185,-139.625291667,0,,False,False,False,False,0,,,,,
NvlTba8KCuU,12,1,Claudio Monteverdi (bap.1567-1643) - Excerpts from Il ritorno d'Ulisse in patria,631,-585.6252916669999,0,,False,False,False,False,0,,,,,
LkdgGf4anlE,13,1,"Monteverdi: L'Orfeo / Act 3 - Ahi, sventurato amante!",67,-21.6252916667,0,,False,False,False,False,0,,,,,
3n4Qe04mQlg,14,1,"Monteverdi: Ritorno d'Ulisse, Act II",1091,-1045.62529167,0,,False,False,False,False,0,,,,,
F5Alc-3hJn8,15,1,Monteverdi : L'Orfeo : Act 2 Sinfonia,64,-18.6252916667,0,,False,False,False,False,0,,,,,
JPbUABuBO5k,16,1,"Monteverdi, Orfeo - Muse, onor di Parnasso (Cassinari)",58,-12.6252916667,0,,False,False,False,False,0,,,,,
4gccCWyeYT0,18,1,Monteverdi: Il ritorno d'Ulisse in patria - 'Di misera regina' (Bangkok Baroque Ensemble),615,-569.6252916669999,0,,False,False,False,False,0,,,,,
4QVVc6SDvT8,19,1,"Monteverdi : L'Orfeo : Act 5 ""Questi i campi di Tracia"" [Orfeo]",417,-371.62529166699994,0,,False,False,False,False,0,,,,,
