youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
Mr54nqD1URA,3,4,Within You Without You,308,-2.9333,0,,True,True,True,False,4,,,,,
FhvrsWMLUBg,5,2,Within You Without You,308,-2.9333,0,,False,True,True,False,3,,,,,
abcb28ARe3c,8,2,Within You Without You (Remix),308,-2.9333,0,,False,True,True,False,3,,,,,
7T38SoM_mxI,2,4,Sgt  Pepper's Musical Revolution - 50th Anniversary - George Harrison - Within You Without You,485,-179.9333,0,,True,True,False,False,2,,,,,
cTG7M6sEZfQ,3,2,"The Beatles' Magical Orchestra: ""Within You Without You""",451,-145.9333,0,,True,True,False,False,2,,,,,
5NfaMyWPysQ,4,2,"Within You, Without You (Instrumental / Anthology 2 Version)",328,-22.9333,0,,True,True,False,False,2,,,,,
2WA80HWZHcE,7,3,Within You Without You - Sgt Pepper Cheap Trick New York Philharmonic orchestra,335,-29.9333,0,,False,True,False,False,1,,,,,
8gkTELiQ760,9,2,The Beatles - Within You Without You (Explained) The HollyHobs,328,-22.9333,0,,False,True,False,False,1,,,,,
XhnMNYxzdnI,9,1,Within You Without You,412,-106.9333,0,,False,True,False,False,1,,,,,
HsffxGyY4ck,0,4,Within You Without You (Remastered 2009),305,0.0667,0,,True,True,False,True,0,,,,,
y__Zs3e6BdA,1,4,The Beatles -  Within You Without You,305,0.0667,0,match,True,True,False,True,0,300.8,2.9,2.2,2412.0,4717.0
q2dMSfmUJec,1,4,"The Beatles, WITHIN YOU WITHOUT YOU",305,0.0667,0,,True,True,False,True,0,,,,,
2LvieybuRcI,3,4,Within You Without You / Tomorrow Never Knows,188,117.0667,0,,True,True,False,False,0,,,,,
_-BLpfH1ggE,5,4,Within You Without You,305,0.0667,0,,False,True,False,True,0,,,,,
hDNjkhH9VjI,9,3,Within You Without You (George Coaching The Musicians),236,69.0667,0,,False,True,False,False,0,,,,,
gLlWIfKO0sU,4,2,The Beatles - Sgt. Pepper's Lonely Hearts Club Band (Take 9 And Speech),158,147.0667,0,,True,True,False,False,0,,,,,
wrCk5ZWt3a8,6,2,Patti Smith Within You Without You,291,14.0667,0,,False,True,False,False,0,,,,,
K9WgmDCNPw8,10,2,"Within You, Without You - Django Bates and hr-Bigband celebrate ""Sgt. Pepper's ...""",429,-123.9333,0,,False,False,False,False,0,,,,,
aMTBDxJzu5w,11,2,Sgt. Pepper's Lonely Hearts Club Band. Full album cover by Silly Willy and Stein,2401,-2095.9333,0,,False,False,False,False,0,,,,,
irFmTOr6F44,12,2,The 8-Bit Beatles - Sgt. Pepper’s Lonely Hearts Club Band,2092,-1786.9333,0,,False,False,False,False,0,,,,,
wRSz7FECKYc,12,2,WITHIN U - WITHIN YOU WITHOUT YOU,368,-62.9333,0,,False,False,False,False,0,,,,,
5NdfxDhsFFk,13,2,The Fab Four- Within You Without You (WGTB),342,-36.9333,0,,False,False,False,False,0,,,,,
_2ShpHpG24I,13,2,John Lennon's comment on Within You Without You song of George Harrison,38,267.0667,0,,False,False,False,False,0,,,,,
hfkamKmFs4E,13,2,Within You Without You (Take 1 / Indian Instruments),333,-27.9333,0,,False,False,False,False,0,,,,,
xwwABrNLvFs,16,2,Sgt Pepper's Lonely Hearts Club Band,123,182.0667,0,,False,False,False,False,0,,,,,
6A5C56xUdu8,8,1,The Beatles-Within You Without You/Tomorrow Never Knows HD (Subtitulada en Español),188,117.0667,0,,False,True,False,False,0,,,,,
CoNNZlRYX2M,9,1,Oasis-Within You Without You,235,70.0667,0,,False,True,False,False,0,,,,,
Qw9jvrbGM_0,11,1,Within You Without You /Tomorrow Never Knows...The Beatles,188,117.0667,0,,False,False,False,False,0,,,,,
-Hs7AHBZ9W0,11,1,Sonic Youth - Within You Without You (The Beatles Cover),297,8.0667,0,,False,False,False,False,0,,,,,
EXXxjueDU60,14,1,Beatles - Within You Without You/Tomorrow Never Knows (LOVE version; isolated drums/tabla/ tambura),144,161.0667,0,,False,False,False,False,0,,,,,
qdcIKV9iS94,15,1,"The Beatles - Within You Without You/Tomorrow Never Knows (LOVE version, instrumental - no vocals)",144,161.0667,0,,False,False,False,False,0,,,,,
uf_AaVd8JPE,15,1,Within You Without You,314,-8.9333,0,,False,False,False,False,0,,,,,
fbnrV95Rnq0,16,1,Beatles Rock Band - Within You Without You FC 100% Expert Drums,150,155.0667,0,,False,False,False,False,0,,,,,
Qq8Qx3zOAYc,16,1,Within you Without you-George Harrison- Rangzen live,302,3.0667,0,,False,False,False,True,0,,,,,
S2pX8i537F8,16,1,Oasis - Within You And Without You,203,102.0667,0,,False,False,False,False,0,,,,,
VtXl8xAPAtA,18,1,Sgt. Pepper's Lonely Hearts Club Band (Remastered 2009),123,182.0667,0,,False,False,False,False,0,,,,,
C4rluR_AhII,18,1,Andy Timmons  Band Plays Sgt. Pepper(Full Album),3050,-2744.9333,0,,False,False,False,False,0,,,,,
_NcRjQj3avQ,19,1,Sgt. Pepper's Lonely Hearts Club Band (Take 1 / Instrumental),154,151.0667,0,,False,False,False,False,0,,,,,
sWoMj0e5xLk,19,1,jimmy herring within you without you (G. Harrison),527,-221.9333,0,,False,False,False,False,0,,,,,
pnZNx4Fm_-E,19,1,"Within you, without you, Sgt  Peppers lonely hearts club band, With a little help from my friends   Liverpool Legends",598,-292.9333,0,,False,False,False,False,0,,,,,
