youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
HOiZ7aA2VD0,0,2,Saltarello,267,-24.897125,0,reject,True,True,False,False,7,,,,,
RU8QFeDZyvg,1,2,Saltarello I del Manuscrito de Londres. Artefactum,415,-172.897125,0,reject,True,True,False,False,2,,,,,
2Iy9xm0vX-Q,4,2,Fortune My Foe,338,-95.897125,0,,True,True,False,False,2,,,,,
yzW1P_v6-to,1,1,Saltarello (s.XIV/14th century),280,-37.897125,0,,True,True,False,False,2,,,,,
QcibRcTVC0I,3,1,Música Medieval en vivo - Saltarello,289,-46.897125,0,,True,True,False,False,2,,,,,
jIcxGcmMrr8,4,1,Neo Medieval & Folk Music - Strella do Dia,349,-106.897125,0,,True,True,False,False,2,,,,,
OIM_no2AZCI,5,2,Workroom,338,-95.897125,0,,False,True,False,False,1,,,,,
gQ5CeKUAB_Y,6,2,Rhymer's Favorite - Allemande and Ronde,345,-102.897125,0,,False,True,False,False,1,,,,,
g_7gdeIOaL0,5,1,Medieval Music - Saltarello Trotto [II],303,-60.897125,0,,False,True,False,False,1,,,,,
NIiUoWZIExc,6,1,Saltarello,271,-28.897125,0,,False,True,False,False,1,,,,,
mhmLQt9xKZw,8,1,Trullallero Trullallero Saltarello Marchigiano,415,-172.897125,0,,False,True,False,False,1,,,,,
FCkiFt6kAWk,8,1,Saltarello - Corvus Corax vs Stary Olsa,483,-240.897125,0,,False,True,False,False,1,,,,,
r0VvgenvSuM,9,1,Strella do Dia - Miri It Is Wile Sumer Y Last @ Festa Neo-Medieval Montijo,272,-29.897125,0,,False,True,False,False,1,,,,,
fIKPvUC46Sk,0,3,Saltarello/The Blues my Naughty Sweetie Gives to Me,234,8.102875,0,,True,True,False,False,0,,,,,
0Z-o8AvwN0Y,1,3,Hobokentanz,165,77.102875,0,,True,True,False,False,0,,,,,
xx60hMssXpU,2,3,Salutiam Divotamente,143,99.102875,0,,True,True,False,False,0,,,,,
XJiVnXdopyw,1,2,Saltarello/the Blues My Naughty Sweetie Gives To Me,239,3.102875,0,,True,True,False,True,0,,,,,
QdOJzWKRR6Q,2,2,[Hesperus] Early American roots - La Poulle,86,156.102875,0,,True,True,False,False,0,,,,,
TIXV2NhLb_0,5,2,Corvus Corax - Saltarello,172,70.102875,0,,False,True,False,False,0,,,,,
xfapNgOoN6A,8,2,"Gaude Visceribus, Antiphon 13th Century, Cologne",205,37.102875,0,,False,True,False,False,0,,,,,
eqiNNjmNa9Q,9,2,Renaissance Music Expert Praises Divine Performing Arts,80,162.102875,0,,False,True,False,False,0,,,,,
g3-sCIasyvU,10,2,Beatrice/ukranian Tune,192,50.102875,0,,False,False,False,False,0,,,,,
