youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
6SX06KpPnZk,8,5,"Loaded, Leather, Moonroof- Samuel Zeitler (Don Ross)",328,-1.8090,0,reject,False,True,True,False,3,,,,,
irmJpz-syJQ,2,5,"The 16th Heartstring Concert : Charles Ahn, Loaded, Leather, Moonroof (Don Ross)",466,-139.8090,0,reject,True,True,False,False,2,,,,,
vg5TaS4EIVE,5,3,"Don Ross, Andy McKee, Michael Manring - www.candyrat.com",343,-16.8090,0,reject,False,True,False,False,1,,,,,
ip111lXjDSs,0,5,"Don Ross - Loaded, Leather, Moonroof - www.candyrat.com",291,35.1910,0,reject,True,True,False,False,0,,,,,
YtbSq8pOR9U,1,5,"Loaded, Leather, Moonroof (Don Ross)",312,14.1910,0,reject,True,True,False,False,0,,,,,
BbU0Eh-oHi0,2,5,Loaded Leather Moonroof / Don Ross,271,55.1910,0,reject,True,True,False,False,0,,,,,
u8yiBHJgahA,3,5,"Don ross-Loaded, Leather, Moonroof (Cover)",288,38.1910,0,reject,True,True,False,False,0,,,,,
ODC8r7OX_5o,4,5,"Don Ross Loaded,Leather,Moonroof",206,120.1910,0,reject,True,True,False,False,0,,,,,
tnIP9CF_Cwk,4,5,"Don Ross - Loaded, Leather, Moonroof played by Andrew Ellis, ellis 12 string acoustic guitar solo",187,139.1910,0,,True,True,False,False,0,,,,,
egRoxZ47RWg,5,5,Loaded. Leather. Moonroof.,300,26.1910,0,,False,True,False,False,0,,,,,
BrfO4kGLtNs,5,5,Don Ross - Loaded Leather Moonroof LIVE,314,12.1910,0,,False,True,False,False,0,,,,,
8hsoxalihsU,6,5,"Don Ross - Loaded, Leather, Moonroof",218,108.1910,0,,False,True,False,False,0,,,,,
xz6Zp9WSEl0,8,5,"Loaded, Leather, Moonroof by Frank Lenz (Don Ross)",271,55.1910,0,,False,True,False,False,0,,,,,
3NQrcW_iFec,10,5,Loaded. Leather. Moonroof. (Don Ross) (Feat. Rob Becker on Bass),259,67.1910,0,,False,False,False,False,0,,,,,
rMzj4sE6mUc,11,5,"Loaded, Leather, Moonroof - Samuel Zeitler (Don Ross)",241,85.1910,0,,False,False,False,False,0,,,,,
BZo1ZtEieU8,14,5,"Loaded, Leather, Moonroof - Don Ross(cover) ~ ピアノの楽園コンサート",301,25.1910,0,,False,False,False,False,0,,,,,
YkidVP0AcQ8,13,3,"Don Ross - Michael, Michael, Michael - www.candyrat.com",239,87.1910,0,,False,False,False,False,0,,,,,
C3sSD6PYrjA,17,3,"Don Ross - Loaded, Leather, Moonroof (cover by Francys Massura)",258,68.1910,0,,False,False,False,False,0,,,,,
LxytmRsFWiw,8,2,"Don Ross - Loaded, Leather, Moonroof (cover)",218,108.1910,0,,False,True,False,False,0,,,,,
_qDqWSzv2hc,12,2,"Loaded, Leather, Moonroof - Don Ross Travis Simmons cover",134,192.1910,0,,False,False,False,False,0,,,,,
ArLlw1KyB9o,15,2,"Don Ross -  Loaded, Leather, Moonroof (cover by Pavel Kinal)",284,42.1910,0,,False,False,False,False,0,,,,,
-EYvAvr0llo,16,2,Loaded Leather Moonroof : Don Ross by:李和軒,290,36.1910,0,,False,False,False,False,0,,,,,
ExgqnilG4pU,18,2,Don Ross & Andy McKee - Ebon Coast,345,-18.8090,0,,False,False,False,False,0,,,,,
ZZ-ceGXr9HA,11,1,Loaded Leather Moonroof,299,27.1910,0,,False,False,False,False,0,,,,,
2fPKmzQiclg,11,1,"Loaded, Leather, Moonroof - Don Ross",235,91.1910,0,,False,False,False,False,0,,,,,
PsXHedVHaYg,16,1,Loaded. Leather. Moonroof.,293,33.1910,0,,False,False,False,False,0,,,,,
DV_T51ZGQ6E,16,1,"(p.5) Bottled Smoke: ""Loaded, Leather, Moonroof"" by Don Ross (part of Encore @ T.Face)",59,267.1910,0,,False,False,False,False,0,,,,,
50z3pin71uk,19,1,"Loaded,Leather,Moonroof",247,79.1910,0,,False,False,False,False,0,,,,,
-OYyIJUTKEI,19,1,Don Ross - Tight Trite Night,226,100.1910,0,,False,False,False,False,0,,,,,
