youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
ntkqwuxUC1o,0,4,great lake swimmers passenger song,269,1.96,0,match,True,True,False,True,100,263.0,0.5,0.3,1097.0,1286.0
D7lczuARkXs,7,2,Great Lake Swimmers - The Chorus In The Underground [Official Music Video],275,-4.04,0,,False,True,True,False,3,,,,,
M0qXbUz6zzg,8,2,Great Lake Swimmers-I Am Part of a Large Family,275,-4.04,0,,False,True,True,False,3,,,,,
hLhN__oEHaw,1,1,Iggy Pop - The Passenger,284,-13.04,0,,True,True,False,False,2,,,,,
0kQt61E_gmk,7,2,Great Lake Swimmers - Song for the Angels,318,-47.04,0,,False,True,False,False,1,,,,,
blkh8e83x1g,7,2,The Great Lake Swimmers  - Changing Colours,284,-13.04,0,,False,True,False,False,1,,,,,
Ngxp6a64y9I,9,2,Great Lake Swimmers - She Comes To Me In Dreams [Official Music Video],298,-27.04,0,,False,True,False,False,1,,,,,
34MEoGEaQM0,9,2,Great Lake Swimmers - I could be nothing,315,-44.04,0,,False,True,False,False,1,,,,,
ZAYZmIfHEiU,8,1,Passenger | Home (Official Album Audio),349,-78.04,0,,False,True,False,False,1,,,,,
sRLxRXJ21cM,8,1,Great Lake Swimmers - Backstage With The Modern Dancers [Official Music Video],284,-13.04,0,,False,True,False,False,1,,,,,
hnoiysXQvyw,9,1,I Became Awake,353,-82.04,0,,False,True,False,False,1,,,,,
IQ38A4Ze8J0,1,4,Great Lake Swimmers - Passenger song (lyrics),261,9.96,0,,True,True,False,False,0,,,,,
PS_jbeY1Y98,1,4,Passenger Song,269,1.96,0,,True,True,False,True,0,,,,,
xaDcngG9I9k,2,4,Great Lake Swimmers - Passenger Song,267,3.96,0,,True,True,False,True,0,,,,,
OSXNqNrXe6s,4,4,Your Rocky Spine,217,53.96,0,,True,True,False,False,0,,,,,
mAY3qegRl-M,6,4,Great Lake Swimmers - Catcher Song,246,24.96,0,,False,True,False,False,0,,,,,
foIzzAIwiQU,6,3,Great Lake Swimmers - Your Rocky Spine [Official Music Video],228,42.96,0,,False,True,False,False,0,,,,,
_RHI4L79mB4,10,3,Changing Colours,496,-225.04,0,,False,False,False,False,0,,,,,
gFCeXm4UgJ4,3,2,Catcher Song ~ Great Lake Swimmers -- Ongiara,252,18.96,0,,True,True,False,False,0,,,,,
Xm-pl9AzVUI,4,2,"Great Lake Swimmers Live At Massey Hall | July 8, 2014",1913,-1642.04,0,,True,True,False,False,0,,,,,
X5ST5mMfMNE,5,2,Great Lake Swimmers - River's Edge [Official Music Video],247,23.96,0,,False,True,False,False,0,,,,,
H-0HgSHYu2Y,6,2,Great Lake Swimmers - Pulling On A Line [Official Music Video],200,70.96,0,,False,True,False,False,0,,,,,
HCSPTO4i8XI,11,2,GREAT LAKE SWIMMERS Where in the World Are You,238,32.96,0,,False,False,False,False,0,,,,,
QxYpPEqsvQk,12,2,"Great Lake Swimmers - ""Think That You Might Be Wrong""",254,16.96,0,,False,False,False,False,0,,,,,
3m-lkar0Qf0,12,2,There Is A Light,307,-36.04,0,,False,False,False,False,0,,,,,
BTwbaCFwCQg,12,2,Song of the Day 12-13-09: Your Rocky Spine by Great Lake Swimmers,217,53.96,0,,False,False,False,False,0,,,,,
M7kjZHqm3d4,14,2,Great Lake Swimmers - Song for the angels,320,-49.04,0,,False,False,False,False,0,,,,,
57HSa9uD8Hk,14,2,Great Lake Swimmers - I Became Awake (cut),255,15.96,0,,False,False,False,False,0,,,,,
kOL_mG0uu6w,16,2,Great Lake Swimmer Put There by the Land,166,104.96,0,,False,False,False,False,0,,,,,
1mqtB9pwEyw,17,2,Great Lake Swimmers: Your Rocky Spine Lyrics,212,58.96,0,,False,False,False,False,0,,,,,
ZrBNDzurydk,18,2,Great Lake Swimmers - New Wild Everywhere [Official Music Video],227,43.96,0,,False,False,False,False,0,,,,,
RBumgq5yVrA,0,1,Passenger | Let Her Go (Official Video),254,16.96,0,,True,True,False,False,0,,,,,
Zg9Sk6GE2pA,2,1,Passenger Greatest Hits Full Album | Top 50 Biggest Best Songs Of Passenger,7799,-7528.04,0,,True,True,False,False,0,,,,,
dT4A3rttrs8,3,1,Passenger - Let Her Go (Lyrics),253,17.96,0,,True,True,False,False,0,,,,,
S2Ps44EG5hc,4,1,Noah Kahan - Passenger (Audio),240,30.96,0,,True,True,False,False,0,,,,,
sBk5HLWdArs,5,1,THE MAFIK - PASSENGER (OFFICIAL MUSIC VIDEO),183,87.96,0,,False,True,False,False,0,,,,,
6SjslBAJkJI,6,1,Passenger | Simple Song (Official Video),231,39.96,0,,False,True,False,False,0,,,,,
vN0gaXS8dQE,7,1,Passenger | Survivors (Official Video),232,38.96,0,,False,True,False,False,0,,,,,
9GvdQG46vkc,7,1,Great Lake Swimmers - Stealing Tomorrow [Official Music Video],239,31.96,0,,False,True,False,False,0,,,,,
CmeemuDlrFs,9,1,Passenger | He Leaves You Cold (Official Video),195,75.96,0,,False,True,False,False,0,,,,,
YjWTMtAoaJM,9,1,Great Lake Swimmers @ Dialogues Musiques,1806,-1535.04,0,,False,True,False,False,0,,,,,
EbJ8lGyeQyQ,10,1,Ziggy - Passenger,336,-65.04,0,,False,False,False,False,0,,,,,
syOa7g8L45Y,10,1,Great Lake Swimmers - Changes With the Wind Tour Footage,86,184.96,0,,False,False,False,False,0,,,,,
kBqqlW6-99M,11,1,Passenger | Heart's On Fire (Official Video),226,44.96,0,,False,False,False,False,0,,,,,
fQuHWDarBwU,11,1,Put There By The Land,164,106.96,0,,False,False,False,False,0,,,,,
eheFYJh0mVs,12,1,Passenger: Caravan,194,76.96,0,,False,False,False,False,0,,,,,
UtMOWecObik,13,1,Passenger-I Hate (lyrics),210,60.96,0,,False,False,False,False,0,,,,,
A_CEPxZqZ7E,13,1,Great Lake Swimmers - I could be nothing.wmv,460,-189.04,0,,False,False,False,False,0,,,,,
OW7WH2j4Y3o,14,1,Passenger | Holes (Official Video),230,40.96,0,,False,False,False,False,0,,,,,
OMTMr95oeMc,15,1,Passenger - The Wrong Direction Lyrics,221,49.96,0,,False,False,False,False,0,,,,,
jTnCcyEv3mw,15,1,Everything Is Moving So Fast - Great Lake Swimmers,256,14.96,0,,False,False,False,False,0,,,,,
U7zlCnVuhgU,15,1,Great Lake Swimmers - Backstage With The Modern Dancers [Official Music Video],284,-13.04,0,,False,False,False,False,0,,,,,
zgDbp5C74sU,16,1,Passenger | Hell Or High Water (Official Video),220,50.96,0,,False,False,False,False,0,,,,,
GQdmVm3Bh3Q,17,1,"Passenger | He Leaves You Cold (Acoustic Live from Unityville, PA)",201,69.96,0,,False,False,False,False,0,,,,,
JSH_qPyENmg,17,1,Great Lake Swimmers - There Is A Light,180,90.96,0,,False,False,False,False,0,,,,,
5550ip2rh-A,18,1,Passenger - 'The One You Love' Lyrics (feat. Kate Miller-Heidke),184,86.96,0,,False,False,False,False,0,,,,,
FZcbPYi6kow,18,1,Great Lake Swimmers - I Am Part of a Large Family.MP4,316,-45.04,0,,False,False,False,False,0,,,,,
qjlgWwB6D2w,19,1,Passenger | A Kindly Reminder (with lyrics),166,104.96,0,,False,False,False,False,0,,,,,
-dm2ZnGI0ic,19,1,I Am Part Of A Large Family,264,6.96,0,,False,False,False,False,0,,,,,
