youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
ZRxDL2qI5z4,0,1,Andres Segovia - Three pieces for guitar (8 of 9),492,-419.980375,0,,True,True,False,False,7,,,,,
EeBYIElpEPo,0,1,Bebe Rexha - I Can't Stop Drinking About You [Official Music Video],224,-151.980375,0,,True,True,False,False,7,,,,,
_qp-VxETSRA,3,2,Aguado: 8 Lessons for the Guitar - No. 5 in E minor,77,-4.980375,0,,True,True,True,False,4,,,,,
UFwkHvbvZyg,2,3,Aguado: 8 Lessons for the Guitar - No. 8 in E minor,188,-115.980375,0,,True,True,False,False,2,,,,,
TR7Q_gExRfw,1,1,Etude no. 8 by Dionisio Aguado | Guitar Etudes with Gohar Vardanyan,286,-213.980375,0,,True,True,False,False,2,,,,,
kMl205hUrBI,4,1,Seven Easy Pieces for Classical Guitar by Frederic Hand.,130,-57.980375,0,,True,True,False,False,2,,,,,
72wcQe7J2vM,4,1,"Etude No. 7, op 60 by Matteo Carcassi | Guitar Etudes with Gohar Vardanyan",407,-334.980375,0,,True,True,False,False,2,,,,,
3LWJOAOXqL8,10,1,Hauser Segovia 517,77,-4.980375,0,,False,False,True,False,2,,,,,
HcfxejkF2LY,6,2,Aguado: 8 Lessons for the Guitar - No. 8 in E minor,188,-115.980375,0,,False,True,False,False,1,,,,,
oBXC2X9MA6U,5,1,Fernando Sor - Etude No. 7 (Segovia),89,-16.980375,0,,False,True,False,False,1,,,,,
-_bFVTu2Gu0,7,1,Lesson 8- Aguado. Trinity College London Grade 5 + Tips!,350,-277.980375,0,,False,True,False,False,1,,,,,
Mq4xGlznkAE,0,3,Aguado: 8 Lessons for the Guitar - No. 7 in E major,71,1.019625,0,match,True,True,False,True,0,69.6,0.4,0.3,663.0,797.0
cVJBjrGoLoI,1,3,Aguado: 8 Lessons for the Guitar - No. 7 in E major,71,1.019625,0,,True,True,False,True,0,,,,,
gngD7-1_XEI,5,2,Elite Guitarist - Carcassi Etude No. 7 - Tutorial Pt. 1,1086,-1013.980375,0,,False,True,False,False,0,,,,,
NeYDDuqcOz0,8,2,Aguado: 8 Lessons for the Guitar - No. 4 in A major,66,6.019625,0,,False,True,False,False,0,,,,,
lbUWUOHL7xg,9,2,Andrés Segovia - Etudes For Guitar,935,-862.980375,0,,False,True,False,False,0,,,,,
p1p3d5O2-7c,13,2,"Aguado, Dionisio ~ Study No. 6 in A Major - Eight Lessons",112,-39.980375,0,,False,False,False,False,0,,,,,
k-Yr8PuWpWY,15,2,Aguado: 8 Lessons for the Guitar - No. 3 in G major,86,-13.980375,0,,False,False,False,False,0,,,,,
hXcCbj5HiAg,0,1,"Lesson 7 - Dionisio Aguado, Bridges Level 1 guitar",58,14.019625,0,,True,True,False,False,0,,,,,
UfPLloOAjy0,2,1,"Aguado, Eight Lessons: 02",47,25.019625,0,,True,True,False,False,0,,,,,
NmGKVUfeiM8,3,1,Fernando Sor - Study opus 6 no.8 (Segovia ed.#1) Classical Guitar Lesson,980,-907.980375,0,,True,True,False,False,0,,,,,
hICRomux18g,5,1,"Free PDF Method Lesson: Etudes No.5, 6,7 & 8 for Beginner Guitar",831,-758.980375,0,,False,True,False,False,0,,,,,
5oBpdxAIk4E,6,1,Aguado: 8 Lessons for the Guitar - No. 2 in A minor,32,40.019625,0,,False,True,False,False,0,,,,,
o4SRONExofc,8,1,Aguado : Lesson 7 (New Guitar Method),58,14.019625,0,,False,True,False,False,0,,,,,
dQNGuRweZSo,9,1,"(Andres Segovia, Composer)  Lesson No. 11",64,8.019625,0,,False,True,False,False,0,,,,,
s5E3CvoySOo,9,1,"Aguado, Eight Lessons: 01",71,1.019625,0,,False,True,False,True,0,,,,,
CvDCEM-xUYo,10,1,Dionisio Aguado Study No  6 in A-Major (Eight Lessons),100,-27.980375,0,,False,False,False,False,0,,,,,
kEWzECqEJv4,10,1,Aguado: 8 Lessons for the Guitar - No. 6 in A major,96,-23.980375,0,,False,False,False,False,0,,,,,
kQTOn4bwsS4,11,1,Segovia Scales Warm Up,159,-86.980375,0,,False,False,False,False,0,,,,,
sPVhrUm8vVA,11,1,Dionisio Aguado - Lesson 8,139,-66.980375,0,,False,False,False,False,0,,,,,
QzxwX_SY9C4,11,1,Aguado: 8 Lessons for the Guitar - No. 1 in A major,58,14.019625,0,,False,False,False,False,0,,,,,
ZAeie1KI_Ig,12,1,Lesson 7 Dionisio Aguado (Classic guitar)READ THE DESCRIPTION👇,60,12.019625,0,,False,False,False,False,0,,,,,
X0IJ-QoWSMo,12,1,Aguado: 8 Lessons for the Guitar - No. 2 in A minor,32,40.019625,0,,False,False,False,False,0,,,,,
NHuMKp5UutQ,13,1,Fernando Sor Op 31 No 21 (Segovia study No 7),89,-16.980375,0,,False,False,False,False,0,,,,,
ihjrAE5vyxg,13,1,Aguado: 8 Lessons for the Guitar - No. 1 in A major,58,14.019625,0,,False,False,False,False,0,,,,,
5wmxyO0zb4w,14,1,Segovia's 1969 Ramirez - Irina Kulikova plays Chopin Vals No. 7,224,-151.980375,0,,False,False,False,False,0,,,,,
SofbsVRquLM,14,1,Aguado: 8 Lessons for the Guitar - No. 6 in A major,96,-23.980375,0,,False,False,False,False,0,,,,,
-S7C5Sgmfps,15,1,Fabulous Fingerings Leyenda Video 2 Segovia's Chord Voicing,80,-7.980375,0,,False,False,False,False,0,,,,,
wa1Qno7xFeI,15,1,Andantino Eight lessons n°7 Dionisio Aguado,62,10.019625,0,,False,False,False,False,0,,,,,
oGRWWGkcRYk,16,1,Impariamo da Andrés Segovia,443,-370.980375,0,,False,False,False,False,0,,,,,
pFTg2IZHSA8,16,1,Aguado Lesson 5 in E minor (Eight Lessons),88,-15.980375,0,,False,False,False,False,0,,,,,
od82wmr1T-I,16,1,"Sor: Etudes for Guitar, Op.31 - No. 19 in A major",108,-35.980375,0,,False,False,False,False,0,,,,,
uk3HdZlHTqI,17,1,D. Aguado Eight Lessons No. 2 in A Minor,34,38.019625,0,,False,False,False,False,0,,,,,
Mr78SEhckPw,17,1,Aguado: 8 Lessons for the Guitar - No. 3 in G major,86,-13.980375,0,,False,False,False,False,0,,,,,
sdaPoUNk5R8,18,1,Recuerdos de la Alhambra played by Andres Segovia,323,-250.980375,0,,False,False,False,False,0,,,,,
i0mUfBtcKAk,18,1,Lesson no.8  Dionisio Aguado,139,-66.980375,0,,False,False,False,False,0,,,,,
7R2ypAx8gJc,18,1,Aguado: 8 Lessons for the Guitar - No. 4 in A major,66,6.019625,0,,False,False,False,False,0,,,,,
LChctS6ANFA,19,1,Dionisio Aguado - Lesson 8 (E minor),193,-120.980375,0,,False,False,False,False,0,,,,,
