youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
iPMxSpptwB0,0,3,"Sir Thomas Allen; ""Bravo signor padrone...Se vuol ballare""; Le nozze di Figaro; W.A. Mozart",204,-45.9330416667,0,reject,True,True,False,False,7,,,,,
Z7NxN85AvHQ,0,1,"Le nozze di Figaro ; ""Se vuol ballare, signor Contino""",175,-16.9330416667,0,reject,True,True,False,False,7,,,,,
4oxPR1d6ONE,1,1,Accessible Arias: Erwin Schrott sings 'Se vuol ballare' from The Marriage of Figaro,161,-2.93304166667,0,,True,True,True,False,4,,,,,
eQPmjznMiPQ,3,1,Se Vuol Ballare Signor Contino (Le Nozze di Figaro - W. A. Mozart) Score Animation,163,-4.93304166667,0,,True,True,True,False,4,,,,,
RWOGipu8OAc,1,2,"Le Nozze di Figaro - Mozart - ""Se vuol ballare, signor Contino"" (Solti) [4]",265,-106.93304166700001,0,,True,True,False,False,2,,,,,
39ZfpidQ7yA,2,2,"Sir Thomas Allen; ""Non più andrai""; Le nozze di Figaro; Wolfgang Amadeus Mozart",223,-64.9330416667,0,,True,True,False,False,2,,,,,
s9LBTEAasec,3,2,Se Vuol Ballare-Ted Pickell,195,-36.9330416667,0,,True,True,False,False,2,,,,,
5lPp3FZKjsI,3,2,"Sir Thomas Allen; ""Tutto è disposto...Aprite un po""; Le nozze di Figaro; Wolfgang Amadeus Mozart",231,-72.9330416667,0,,True,True,False,False,2,,,,,
D0Qa6FDcAvU,4,2,"The Marriage of Figaro: Act I, ""Bravo, signor padrone!... Se vuol ballare"" (Figaro)",187,-28.9330416667,0,,True,True,False,False,2,,,,,
1uSiaAK_sy8,2,1,"Sesto Bruscantini; ""Se vuol ballare""; LE NOZZE DI FIGARO; Wolfgang Amadeus Mozart",201,-42.9330416667,0,,True,True,False,False,2,,,,,
tH7cgWamfVU,10,1,Le Nozze di Figaro-Se Vuol Ballare,163,-4.93304166667,0,,False,False,True,False,2,,,,,
JeTavDoI-3s,14,1,"Fernando Corena; ""Se vuol ballare, signor Contino""; Le nozze di Figaro; Wolfgang Amadeus Mozart",159,-0.933041666667,0,,False,False,True,False,2,,,,,
eeUNtzrsJJI,5,3,"W.A. Mozart - Le nozze di Figaro (1976) - 'Se vuol ballare, signor Contino'",323,-164.933041667,0,,False,True,False,False,1,,,,,
dLk522EbBdI,7,3,"Christian Gerhaher; ""Se vuol ballare""; Le nozze di Figaro; Wolfgang Amadeus Mozart",206,-47.9330416667,0,,False,True,False,False,1,,,,,
JcWxlbaJx8Y,6,2,"""Se vuol ballare"" - Andrew Thomas Pardini, Baritone/Alexander Kahn, Conductor",212,-53.9330416667,0,,False,True,False,False,1,,,,,
Ylf83QNauzs,6,2,"Ildebrando D'Arcangelo; ""Se vuol ballare""; Le nozze di Figaro;  Wolfgang Amadeus Mozart",204,-45.9330416667,0,,False,True,False,False,1,,,,,
7s0EKHN_T6g,8,2,"Mozart, LE NOZZE DI FIGARO, 04, Se vuol ballare",167,-8.933041666669999,0,,False,True,False,False,1,,,,,
4bfbhVgfqDA,9,2,"W.A.Mozart ""Se vuol ballare""",195,-36.9330416667,0,,False,True,False,False,1,,,,,
MrfGEBFW-yE,7,1,"Samuel Ramey;  ""Se vuol ballare""; LE NOZZE DI FIGARO; Wolfgang Amadeus Mozart",262,-103.93304166700001,0,,False,True,False,False,1,,,,,
oiJENAzSYA8,8,1,"Erwin Schrott; ""Se vuol ballare""; Le nozze di Figaro; Wolfgang Amadeus Mozart",208,-49.9330416667,0,,False,True,False,False,1,,,,,
gk3er_Gbxsg,2,2,"Le Nozze di Figaro, Act 1: Se vuol ballare",139,19.0669583333,0,,True,True,False,False,0,,,,,
emKEMcWHGMo,4,2,Mozart: Le Nozze Di Figaro 1/12. 1. Akt: Overture/Cinque/Cosa Stai Misurando ...,890,-731.933041667,0,,True,True,False,False,0,,,,,
nytfijgEPb4,8,2,"Cecilia Bartoli & Bryn Terfel; ""Se vuol ballare signor Contino""; Le nozze di Figaro; W.A. Mozart",148,10.0669583333,0,,False,True,False,False,0,,,,,
Cys8RscGbjY,14,2,"W. A. Mozart - Bravo, signor padrone - Se vuol ballare (Le nozze di Figaro)",193,-34.9330416667,0,,False,False,False,False,0,,,,,
gSpjqFTTCRc,10,1,Luca Pisaroni - Se Vuol Ballare (Vienna 2011),194,-35.9330416667,0,,False,False,False,False,0,,,,,
au4Q2mr1N18,11,1,Andreas Kouba - W.A.Mozart - Se vuol ballare - 160520VA,207,-48.9330416667,0,,False,False,False,False,0,,,,,
w1TW_hs0KPE,11,1,"Cesare Siepi "" Se vuol ballare signor contino""",153,5.06695833333,0,,False,False,False,False,0,,,,,
b3cnHvYjqhw,12,1,"José Van Dam:""Se vuol ballare, signor Contino"" (W.A.Mozart, Le nozze di Figaro)",170,-11.933041666700001,0,,False,False,False,False,0,,,,,
sVGJ5FOW_Z8,12,1,Nahuel Di Pierro - Se vuol Ballare - Le Nozze di Figaro - W.A Mozart,207,-48.9330416667,0,,False,False,False,False,0,,,,,
hKy3NlfLtu0,13,1,Le Nozze di Figaro - Se vuol ballare,199,-40.9330416667,0,,False,False,False,False,0,,,,,
mIneYy__104,13,1,Se vuol ballare - KARAOKE / PIANO ACCOMPANIMENT - Le nozze di Figaro - Mozart,152,6.066958333330001,0,,False,False,False,False,0,,,,,
5MhQBY-cfUc,14,1,Ivan Naumovski - W.A.Mozart - Se vuol ballare - 170609VA,223,-64.9330416667,0,,False,False,False,False,0,,,,,
iYQZxA70dos,15,1,Se vuol ballare,216,-57.9330416667,0,,False,False,False,False,0,,,,,
sFbcCP8KtJ4,15,1,"Eungkwang Lee, Se vuol Ballare from Le nozze di Figaro (W. A. Mozart)",220,-61.9330416667,0,,False,False,False,False,0,,,,,
BaUhsQ8uamo,15,1,recitativo e aria di Figaro “Se vuol ballare signor contino” | Davide Pascucci,193,-34.9330416667,0,,False,False,False,False,0,,,,,
rOzvonxXnS4,17,1,José van Dam - Se Vuol Ballare - Le Nozze Di Figaro,168,-9.93304166667,0,,False,False,False,False,0,,,,,
F0qLDqcKU9Q,17,1,Se Vuol Ballare by Wolfgang Amadeus Mozart,226,-67.9330416667,0,,False,False,False,False,0,,,,,
TX6xLxu3heE,17,1,Mozart La Ci Darem La Mano (English Subtitles),652,-493.933041667,0,,False,False,False,False,0,,,,,
o6IOaGNIZXA,18,1,Mirco Palazzi - Bravo signor padrone... Se vuol ballare - Le nozze di Figaro (W. A. Mozart),248,-89.9330416667,0,,False,False,False,False,0,,,,,
8ysTUUXteOQ,19,1,Ah! signor... signor (“Le nozze di Figaro”),561,-402.933041667,0,,False,False,False,False,0,,,,,
bG6StRCZXaI,19,1,Se Vuol Ballare by Mozart,208,-49.9330416667,0,,False,False,False,False,0,,,,,
