youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
dTe6dyT-8eo,3,3,Jack McDuff - The Vibrator (1969),340,-21.8808,0,,True,True,False,False,2,,,,,
92N8-qwJnhI,4,2,Oblighetto,396,-77.8808,0,,True,True,False,False,2,,,,,
cyLZ3a08tS4,5,3,Jazz Funk - Brother Jack McDuff - The Natural Thing,373,-54.8808,0,,False,True,False,False,1,,,,,
ZSR8AKdFdII,7,3,'Brother' Jack McDuff - Oblighetto - 1970 [Soul-Jazz],398,-79.8808,0,,False,True,False,False,1,,,,,
J7pN9pu9qb8,8,2,Summertime - Jack McDuff (with George Benson),491,-172.8808,0,,False,True,False,False,1,,,,,
5XRx19ZjN8E,7,1,War - Groovin',380,-61.8808,0,,False,True,False,False,1,,,,,
hyVVoLy4LSc,7,1,Bellaire - Paris City Jazz,345,-26.8808,0,,False,True,False,False,1,,,,,
T867u2d-aWs,8,1,How To Make Tongue And Groove Doors On The Table Saw - 171,365,-46.8808,0,,False,True,False,False,1,,,,,
K3nzpJ-oPDE,9,1,Bellaire - Groovin',325,-6.8808,0,,False,True,False,False,1,,,,,
hE_N8dJObGM,0,4,"""Brother"" Jack McDuff - Groovin' - 1969 [Soul-Jazz]",315,3.1192,0,match,True,True,False,True,0,309.7,0.6,0.5,4029.0,10088.0
j_XQtIn4_dw,1,4,Groovin' (On A Sunday Afternoon),318,0.1192,0,,True,True,False,True,0,,,,,
D2PJMD5esec,1,3,Brother  Jack McDuff   Groovin'   1969 Soul Jazz,315,3.1192,0,,True,True,False,True,0,,,,,
0HfeGdMS_cM,3,3,Hammond on Blue Note⑱ - Brother Jack McDuff,607,-288.8808,0,,True,True,False,False,0,,,,,
x2G-T3N02EQ,5,3,"""Brother"" Jack McDuff - Can't Get Satisfied - 1967 [Soul-Jazz]",310,8.1192,0,,False,True,False,False,0,,,,,
ZZZn5ktHN5M,6,3,Brother Jack McDuff   Can't Get Satisfied,312,6.1192,0,,False,True,False,False,0,,,,,
-jZefpZSuUk,5,2,Brother Jack Mcduff - Down Home Style,306,12.1192,0,,False,True,False,False,0,,,,,
lLkFCavQGrc,9,2,Brother Jack McDuff - Rock Candy,167,151.1192,0,,False,True,False,False,0,,,,,
JOVyNuzUmJM,11,2,"Jack McDuff - The Heatin' System (Jazz Funk, 1972)",599,-280.8808,0,,False,False,False,False,0,,,,,
AR6B--rOGBg,11,2,Brother Jack McDuff - 04 - Hunk O'Funk,362,-43.8808,0,,False,False,False,False,0,,,,,
jbTtqS3X8ZM,12,2,Jack McDuff 'Walking the Dog',492,-173.8808,0,,False,False,False,False,0,,,,,
trItPct_YPo,14,2,Brother Jack McDuff- Moon Rappin',381,-62.8808,0,,False,False,False,False,0,,,,,
p78yDX2nUvE,15,2,Brother Jack McDuff - It Ain't Necessarily So,365,-46.8808,0,,False,False,False,False,0,,,,,
mg51JPojUkY,17,2,Jack McDuff - Classic funke,447,-128.8808,0,,False,False,False,False,0,,,,,
ai4AhAHTmEY,18,2,Brother Jack McDuff - Jive Samba,416,-97.8808,0,,False,False,False,False,0,,,,,
qLlntqJHcPM,0,1,UB40 - Groovin' (Out On Life),216,102.1192,0,,True,True,False,False,0,,,,,
AeUWlKc0-tE,1,1,The Young Rascals - Groovin'  (1967),149,169.1192,0,,True,True,False,False,0,,,,,
69rJZkTsL44,1,1,Jazz Funk - Brother Jack McDuff - Down Home Style,248,70.1192,0,,True,True,False,False,0,,,,,
xOxoHg2Cih0,2,1,Ub40 - Groovin,230,88.1192,0,,True,True,False,False,0,,,,,
6yLJU6j_YEc,2,1,Richard 'Groove' Holmes - Groovin' For Mr. G. (1971),254,64.1192,0,,True,True,False,False,0,,,,,
