youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
E6mFz-0n6J8,1,1,Jimmy Rogers & Ronnie Earl & The Broadcasters-Left Me,311,3.56655,0,match,True,True,False,True,2,309.8,0.2,0.4,1817.0,2022.0
roUZ-P-BzIQ,0,3,Left Me With A Broken Heart (Live),353,-38.43345,0,,True,True,False,False,1,,,,,
XhR71wqInpY,1,2,Left Me With A Broken Heart,214,100.56655,0,,True,True,False,False,1,,,,,
p0EmeN4Jf5E,2,2,"Jimmy Rogers Blues Band,  Chicago Blues Festival,  Grant Park Chicago, Illinois ,1991",2745,-2430.43345,0,,True,True,False,False,1,,,,,
DFWCvTwlDfw,3,2,Left Me With A Broken Heart,178,136.56655,0,,True,True,False,False,1,,,,,
9Eo3ODQoL1Y,5,2,Jimmy Rogers with Ronnie Earl & The Broadcasters - Why Did You Do It,422,-107.43345,0,,False,True,False,False,1,,,,,
M9wM2qtAz-8,0,1,Jimmy Rogers with Ronnie Earl & The Broadcasters - Left Me With A Broken Heart,301,13.56655,0,,True,True,False,False,1,,,,,
26PAgklYYvo,1,1,James Morrison - Broken Strings ft. Nelly Furtado,260,54.56655,0,,True,True,False,False,1,,,,,
LQ_BfB3ZHtY,2,1,this is what a broken heart sounds like (original song),146,168.56655,0,,True,True,False,False,1,,,,,
1YwZR08P9NE,3,1,Jimmy Rogers ~ ''Left Me With A Broken Heart''&''Pretty Baby''(Modern Electric Chicago Blues 1973),442,-127.43345,0,,True,True,False,False,1,,,,,
lZp6pmgbZyU,3,1,Rascal Flatts Bless the Broken Road,227,87.56655,0,,True,True,False,False,1,,,,,
UouCSI8NTCs,4,1,Blues In D-Natural (Live),389,-74.43345,0,,True,True,False,False,1,,,,,
PT2_F-1esPk,4,1,The Chainsmokers - Closer ft. Halsey (Official Lyric Video),262,52.56655,0,,True,True,False,False,1,,,,,
Nok1givmsvk,4,1,Gold Tailed Bird (Live),438,-123.43345,0,,True,True,False,False,1,,,,,
Q2aO04ZNq38,5,1,Jimmy Rogers - Left Me With a Broken Heart,178,136.56655,0,,False,True,False,False,1,,,,,
K0ibBPhiaG0,5,1,Ed Sheeran - Castle On The Hill [Official Video],288,26.56655,0,,False,True,False,False,1,,,,,
7y2E58M6j1Y,6,1,Left Me With a Broken Heart,177,137.56655,0,,False,True,False,False,1,,,,,
QjvzCTqkBDQ,6,1,Paul McCartney Carpool Karaoke,1422,-1107.43345,0,,False,True,False,False,1,,,,,
6OVTaJg9S_Q,6,1,JIMMY ROGERS - You're So Sweet  1983,176,138.56655,0,,False,True,False,False,1,,,,,
TQFMV9gBZm0,7,1,"JIMMY ROGERS ( Ruleville, Mississippi, U.S.A ) - Left Me With A Broken Heart",213,101.56655,0,,False,True,False,False,1,,,,,
A56p-ZSZ5Vc,7,1,Walker Hayes - You Broke Up with Me,220,94.56655,0,,False,True,False,False,1,,,,,
bFgxKXquimA,7,1,Jimmy Rogers & his Rocking Four Out On The Road (1952),171,143.56655,0,,False,True,False,False,1,,,,,
aNuQKcdbJZk,8,1,"NY Blues Machine ""Left Me With A Broken Heart"" Jimmy Rogers cover",271,43.56655,0,,False,True,False,False,1,,,,,
7Qp5vcuMIlk,8,1,Ed Sheeran - Castle On The Hill [Official Lyric Video],260,54.56655,0,,False,True,False,False,1,,,,,
QMuB1OrZvTQ,8,1,Crump - Chicago Bound (Jimmy Rogers) [LIVE],242,72.56655,0,,False,True,False,False,1,,,,,
VxXs_UMCF4U,9,1,Jimmy Rogers with Ronnie Earl & The Broadcasters - Shake Your Money Maker,352,-37.43345,0,,False,True,False,False,1,,,,,
ejAkSts69WU,9,1,Chris Lane - For Her,278,36.56655,0,,False,True,False,False,1,,,,,
8YyZ83VTNLo,9,1,JIMMY LANE & THE SUGARTONES  CONSTANTLY,175,139.56655,0,,False,True,False,False,1,,,,,
st7iA2gLLt4,10,1,Left Me with A Broken Heart  - Mark Mumea,170,144.56655,0,,False,False,False,False,0,,,,,
YOb4VUgRqo0,10,1,Sam Hunt - Break Up In A Small Town,232,82.56655,0,,False,False,False,False,0,,,,,
g1IRSGYnbVQ,10,1,Jimmy D Lane At Violet's Venue 01/09/16 QUIT YOU & HEY JOE,1059,-744.43345,0,,False,False,False,False,0,,,,,
E4povfmX144,11,1,Kodaline - High Hopes,249,65.56655,0,,False,False,False,False,0,,,,,
QmmLNpx_hXo,11,1,Jimmy Rogers - Chicago Blues Festival (1994) Part 1,261,53.56655,0,,False,False,False,False,0,,,,,
88lEWTEk3jg,12,1,Blackberry Smoke - Ain't Much Left Of Me from Southern Ground Studios (Acoustic),302,12.56655,0,,False,False,False,False,0,,,,,
S34zn0ewHsY,12,1,"Jimmy Rogers - Chicago Blues Festival,  Petrillo Bandshell,  Grant Park,  Chicago. 1994",4400,-4085.43345,0,,False,False,False,False,0,,,,,
GKn3GGCbh_0,13,1,Take me to your heart,242,72.56655,0,,False,False,False,False,0,,,,,
-Fv9DF84gX8,13,1,"Jimmy Rogers Blues Band - at B.L.U.E.S. Chicago, Illinois. 1989",5497,-5182.43345,0,,False,False,False,False,0,,,,,
NehDwvKmU5g,14,1,Left Me With a Broken Heart - Mark Mumea.wmv,201,113.56655,0,,False,False,False,False,0,,,,,
W16bk86xIY0,14,1,Ella Mai - Trip,244,70.56655,0,,False,False,False,False,0,,,,,
fHKB6LsyuTo,14,1,Jimmy D Lane Live at Violet's Venue,105,209.56655,0,,False,False,False,False,0,,,,,
fM8V1XOI-14,15,1,Kane Brown - What Ifs ft. Lauren Alaina,219,95.56655,0,,False,False,False,False,0,,,,,
1tKd3KQH3cw,15,1,Jimmy Rogers & Madison Slim - Walking By Myself,220,94.56655,0,,False,False,False,False,0,,,,,
LngRE6FFJdk,16,1,Ronnie Earl & The Broadcasters - Off The Hook,363,-48.43345,0,,False,False,False,False,0,,,,,
51k0R8daXUQ,16,1,Lane 8 - Loving You feat. Lulu James (Moon Boots Remix),368,-53.43345,0,,False,False,False,False,0,,,,,
a1D1GCgTjAc,16,1,Jimmy Rogers ~  ''Walkin' By Myself''&''The Last Time''(Modern Electric Chicago Blues 1973),419,-104.43345,0,,False,False,False,False,0,,,,,
5D2yN4xbGkk,17,1,Jimmy Rogers - Act Like You Love Me,183,131.56655,0,,False,False,False,False,0,,,,,
N6O2ncUKvlg,17,1,Nelly - Just A Dream,242,72.56655,0,,False,False,False,False,0,,,,,
9PmzUHFcEF0,17,1,Jimmy Rogers & James Cotton  - Walking By Myself,163,151.56655,0,,False,False,False,False,0,,,,,
CvGrYGFEeDE,18,1,Left Me With A Broken Heart,267,47.56655,0,,False,False,False,False,0,,,,,
NSfOB8ANdWU,18,1,Gerry Rafferty - Right Down the Line,271,43.56655,0,,False,False,False,False,0,,,,,
XTc0I3kEoXI,18,1,Jimmy Rogers ~  ''Angel Child'' & ''St. Louis'' 1984,428,-113.43345,0,,False,False,False,False,0,,,,,
NopfpJtHFp8,19,1,Left Me With a Broken Heart,177,137.56655,0,,False,False,False,False,0,,,,,
d7cVLE4SaN0,19,1,Bryson Tiller - Don't (Explicit Version),223,91.56655,0,,False,False,False,False,0,,,,,
JpSb_N-l8P0,19,1,Jimmy D Lane At Violet's Venue 01/09/16,259,55.56655,0,,False,False,False,False,0,,,,,
