youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
JV6GI3ROj8c,0,3,Leoš Janáček - Sinfonietta,1461,-1134.80895833,0,reject,True,True,False,False,6,,,,,
hABLom8TxR8,0,2,"Janacek, Sinfonietta , Seiji Ozawa, cond",2054,-1727.80895833,0,reject,True,True,False,False,6,,,,,
87Z5_5eDjIs,0,1,"Janacek ""Sinfonietta"" BBCSO/Saraste",1498,-1171.80895833,0,reject,True,True,False,False,6,,,,,
MIL5CM3ce5U,2,2,100th Anniversary of Rafael Kubelík (29.06.1914-11.08.1996) Janáček Sinfonietta,1317,-990.8089583330001,0,reject,True,True,False,False,1,,,,,
PCYpe_88X7M,3,2,Janáček - Sinfonietta - Tennstedt,1471,-1144.80895833,0,reject,True,True,False,False,1,,,,,
d5CyOKu1J-M,1,1,"Symphony No. 5 in E Minor, Op. 64: IV. Finale. Andante maestoso - Allegro vivace",718,-391.808958333,0,reject,True,True,False,False,1,,,,,
3SYk46TFV5I,1,1,Leoš Janáček - Sinfonietta (1926),1390,-1063.80895833,0,reject,True,True,False,False,1,,,,,
bs3SZDDfcyU,1,1,"Leoš Janáček - Piano Sonata 1.X.1905, II",411,-84.8089583333,0,reject,True,True,False,False,1,,,,,
WtxDxqUCJkg,2,1,"Leoš Janáček SINFONIETTA, Jiří Bělohlávek",1398,-1071.80895833,0,reject,True,True,False,False,1,,,,,
-EiJZEts_so,2,1,"Eugeniusz Knapik - Corale, interludio e aria",408,-81.8089583333,0,reject,True,True,False,False,1,,,,,
xXd0HLOx_4M,3,1,Leoš Janáček Sinfonietta,2655,-2328.80895833,0,,True,True,False,False,1,,,,,
R9XEhpWUGrg,3,1,Sinfonietta No. 1 for string orchestra (Krzysztof Penderecki) Київські солісти,754,-427.808958333,0,,True,True,False,False,1,,,,,
DFg4w6ARCio,4,1,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato",730,-403.808958333,0,,True,True,False,False,1,,,,,
RAK1O9Ksie0,4,1,"Sinfonietta (Leoš Janácek) Allegretto, Andante",519,-192.808958333,0,,True,True,False,False,1,,,,,
