youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
pAc5PYiWJlA,0,4,"The Derek Trucks Band - So Close, So Far Away.wmv",279,-0.466666666667,0,match,True,True,True,False,3,274.1,0.6,0.5,3394.0,4468.0
6CjdZv2IwUo,0,4,"Derek Trucks Band - So Close, So Far Away (by Scott/Trucks/Burbridge)",281,-2.46666666667,0,,True,True,True,False,3,,,,,
CYhkuQOq7lc,2,1,HALL & OATES - So Close (The Essential Daryl Hall & John Oates),282,-3.46666666667,0,,True,True,True,False,3,,,,,
gPcfXhtVOmY,4,1,So Close (Remastered 2003),280,-1.46666666667,0,,True,True,True,False,3,,,,,
4qXI8KvMm6s,2,4,"So Close, So Far Away",278,0.533333333333,0,,True,True,False,True,2,,,,,
uZvWuyZwopw,0,3,"So Close, So Far Away",278,0.533333333333,0,,True,True,False,True,2,,,,,
q0TWgGogaDs,3,3,"So Close, So Far Away - The Derek Trucks Band (cover by Toby Crooks)",277,1.53333333333,0,,True,True,False,True,2,,,,,
RyllM0xpUrY,1,4,"So Close, So Far Away - Intro cover (The Derek Trucks Band)",66,212.533333333,0,,True,True,False,False,1,,,,,
7zN7Xbp3I2w,2,3,"Derek Trucks Band - So Close, So Far Away",344,-65.46666666670001,0,,True,True,False,False,1,,,,,
X9h--ntOAGQ,2,3,"So Close, So Far Away (Live ""Bootleg"" Version)",353,-74.46666666670002,0,,True,True,False,False,1,,,,,
mtod82RT3bY,3,3,"Derek Trucks  So Close, So Far Away",82,196.533333333,0,,True,True,False,False,1,,,,,
L1DCB-tvujo,8,3,The Derek Trucks Band   |   Dallas TX   |   6 March 2009,7212,-6933.46666667,0,,False,True,False,False,1,,,,,
v6g0SIGlyQI,3,2,"The Derek Trucks Band - So Close, So Far Away",322,-43.4666666667,0,,True,True,False,False,1,,,,,
UDaJmFMgCF8,4,2,Joyful Noise,346,-67.46666666670001,0,,True,True,False,False,1,,,,,
kF-RMVENMpI,8,2,"The Derek Trucks band - So Close, So Far Away",367,-88.46666666670002,0,,False,True,False,False,1,,,,,
4xQImV-0iJc,9,2,The Derek Trucks Band - Death Letter,328,-49.4666666667,0,,False,True,False,False,1,,,,,
8rMkMDFjK8U,0,1,Daryl Hall & John Oates - So Close,289,-10.4666666667,0,,True,True,False,False,1,,,,,
gNS1jTQOnCs,1,1,"(U2 - Stay- faraway, so close) subtitulada en español HD",295,-16.4666666667,0,,True,True,False,False,1,,,,,
Xci8hM42Cz0,3,1,"Stay  Faraway, so close !    U2",326,-47.4666666667,0,,True,True,False,False,1,,,,,
V7da48kn4sE,5,1,"U2-Stay (Faraway, So Close!) (Lyrics)",299,-20.4666666667,0,,False,True,False,False,1,,,,,
RSj4w_ZYdB8,5,1,He's everything (Movie Joyful Noise) ft: Queen Latifah & Dolly Parton,229,49.5333333333,0,,False,True,False,False,1,,,,,
_RxTSoiqXg0,6,1,"JOYFUL NOISE ""Man in the Mirror"" full scene 2012",265,13.5333333333,0,,False,True,False,False,1,,,,,
CmgZp8OZUZU,7,1,Nick Cave- Faraway So Close,235,43.5333333333,0,,False,True,False,False,1,,,,,
MTBCFd2Nll4,7,1,Forever (with the Lord) - Dolly Parton [Joyful Noise Remix],128,150.533333333,0,,False,True,False,False,1,,,,,
