youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
iNTRtSJlbiM,1,4,Blood On That Rock,203,-0.0807916666667,0,match,True,True,True,False,3,199.8,0.7,0.7,2625.0,2861.0
u8NhSD371kg,0,3,The Word - 2/11/14 - Brooklyn Bowl,845,-642.080791667,0,,True,True,False,False,1,,,,,
TycDuckG9rs,1,3,"The Word - Robert Randolph
John Medeski, Luther Dickinson, Cody Dickinson, Chris Chew @BoulderTheate",60,142.919208333,0,,True,True,False,False,1,,,,,
zSikToyAeT0,3,3,The Word,271,-68.0807916667,0,,True,True,False,False,1,,,,,
CxkHV35RuaY,4,3,Luther Dickinson of North Mississippi Allstars @ Louisiana Music Factory 2011 - Part II,793,-590.080791667,0,,True,True,False,False,1,,,,,
aQ4D_aoSC8k,4,3,I'll Fly Away,440,-237.080791667,0,,True,True,False,False,1,,,,,
49-7LTjNB3o,6,3,"Luther Dickinson - KARMIC DEBT 8-23-15 Rockwood Music Hall, NYC",284,-81.0807916667,0,,False,True,False,False,1,,,,,
_XS2shOc0nE,6,3,"Robert Randoph and the Family Band with Eric Krasno @ the Brooklyn Bowl, Part 7",1552,-1349.08079167,0,,False,True,False,False,1,,,,,
0KkZYUcfrhY,8,3,"Luther Dickinson - Mojo, Mojo [Audio Stream]",318,-115.08079166700001,0,,False,True,False,False,1,,,,,
SonyXEKM_g0,0,2,The Word - Blood On That Rock (Wanee 2015),319,-116.08079166700001,0,,True,True,False,False,1,,,,,
Sk-U8ruIQyA,3,2,grandson - Blood // Water,217,-14.080791666700001,0,,True,True,False,False,1,,,,,
36tggrpRoTI,7,2,Shawn Mendes - In My Blood,218,-15.080791666700001,0,,False,True,False,False,1,,,,,
rY6IWNkGjA0,0,1,Can You Make a SWORD out of BLOOD?! | Sufficiently Advanced,635,-432.08079166699997,0,,True,True,False,False,1,,,,,
mD5vGSLYtyE,0,1,"The Word - 2/11/14 - Medeski, Randolph, Luther & Cody Dickinson, Chris Chew - Brooklyn Bowl",337,-134.080791667,0,,True,True,False,False,1,,,,,
zEgug0hmZuc,1,1,Sword Art Online: Ordinal Scale「 AMV 」Kirito vs Eiji - Blood,178,24.9192083333,0,,True,True,False,False,1,,,,,
xx6k3MhbTBc,1,1,"The Word Fall Tour / ""Play All Day""",46,156.919208333,0,,True,True,False,False,1,,,,,
ZyLmOSL2iEk,2,1,Blood Ocean - Armor and Sword (cover),366,-163.080791667,0,,True,True,False,False,1,,,,,
J8Gp00IFwbI,2,1,"Dropkick Murphys ""Blood"" (official video)",241,-38.0807916667,0,,True,True,False,False,1,,,,,
myzxTkDzGhI,4,1,"The Sword, the Crown, and the Unspeakable Power: The Blood on Our Hands (Session 3 of 4)",8730,-8527.08079167,0,,True,True,False,False,1,,,,,
bSdtvfBQd6c,4,1,Royal Blood - Out Of The Black (Official Video),259,-56.0807916667,0,,True,True,False,False,1,,,,,
Jx3iBNK_Yjc,5,1,Holy Blood By Fire And Sword (from Glory to the Heroes),359,-156.080791667,0,,False,True,False,False,1,,,,,
aARRAv3yivg,5,1,The Word - I Shall Not Be Moved / Early In The Moanin' Time,601,-398.08079166699997,0,,False,True,False,False,1,,,,,
-tJYN-eG1zk,5,1,Queen - We Will Rock You (Official Video),135,67.9192083333,0,,False,True,False,False,1,,,,,
a3EkrFdLSsg,6,1,3 Inches of Blood - My Sword Will Not Sleep - Long Live Heavy Metal,278,-75.0807916667,0,,False,True,False,False,1,,,,,
mjl1wInqo1Y,6,1,Five Finger Death Punch - Boots And Blood (Lyric Video),168,34.9192083333,0,,False,True,False,False,1,,,,,
qVZ88JjL580,7,1,"Starkill- Sword, Spear, Blood, Fire live",274,-71.0807916667,0,,False,True,False,False,1,,,,,
5fYkPljB9Zk,8,1,Making a Sword with THERMITE!,609,-406.08079166699997,0,,False,True,False,False,1,,,,,
2hyN6nwJUrg,8,1,Overcome by blood of the lamb,582,-379.08079166699997,0,,False,True,False,False,1,,,,,
Uk_NLnEt5Vk,9,1,Holyarrow - Blood of Christians on My Sword(Graveland Cover),450,-247.080791667,0,,False,True,False,False,1,,,,,
aKzsF3ClUcg,9,1,The Word - Keswick Theater -  10/15/15 - Medeski Solo,92,110.91920833299999,0,,False,True,False,False,1,,,,,
0chFlVu5L_w,9,1,80s Russian rock - Victor Tsoi - blood group (blood type),191,11.919208333299999,0,,False,True,False,False,1,,,,,
e9BFJ9SJeiI,10,1,"PURE METAL !!! Bathory -Blood on Ice- ""The sword"" PROMO Version 1996",246,-43.0807916667,0,,False,False,False,False,0,,,,,
rSjX23OMEkw,10,1,"Luther Dickinson with the North Mississippi Allstars @The Independent in SF January 31, 2014",152,50.9192083333,0,,False,False,False,False,0,,,,,
hDvztJgwxlY,10,1,"110. It Is Written TV: ""Blood Rock"" (Complete) PBMC",1733,-1530.08079167,0,,False,False,False,False,0,,,,,
xjMeU9DlGqs,11,1,Sword of the Berserk Guts Rage - Adhesion of Blood,209,-6.08079166667,0,,False,False,False,False,0,,,,,
g4tpuu-Up90,11,1,Michael Jackson - You Rock My World (Shortened Version),344,-141.080791667,0,,False,False,False,False,0,,,,,
qoNYlV07Cf8,12,1,Bastille - Bad Blood,214,-11.080791666700001,0,,False,False,False,False,0,,,,,
oIuY1yc_JoE,13,1,The Wolves Of Avalon - Bonded By Blood and Sword (Drudkh),310,-107.08079166700001,0,,False,False,False,False,0,,,,,
_wRH9esYgnk,13,1,SLAYER - World Painted Blood (OFFICIAL MUSIC VIDEO),345,-142.080791667,0,,False,False,False,False,0,,,,,
sLJaIso5n5c,14,1,"STARKILL - Sword, Spear, Blood, Fire (OFFICIAL VIDEO)",284,-81.0807916667,0,,False,False,False,False,0,,,,,
4VqtyIHleVk,14,1,The Word - I'll Fly Away @ Brooklyn Bowl,599,-396.08079166699997,0,,False,False,False,False,0,,,,,
9XaS93WMRQQ,14,1,Bad Wolves - Zombie (Official Video),275,-72.0807916667,0,,False,False,False,False,0,,,,,
2_mflbamtsI,15,1,Graveland - Sword and Blood | The Battle of Grunwald | Polish knights vs. the German Teutonic Order,147,55.9192083333,0,,False,False,False,False,0,,,,,
_pgWkHHq_Kw,15,1,Adam Jensen - The Hunter ☠Badass☠,211,-8.080791666669999,0,,False,False,False,False,0,,,,,
Sz4rAKB3qIE,16,1,3 Inches of Blood - Swordmaster,262,-59.0807916667,0,,False,False,False,False,0,,,,,
Hy3eJs4UNmU,16,1,"The Word, 9:30 Club 10/14/15",260,-57.0807916667,0,,False,False,False,False,0,,,,,
cv2mjAgFTaI,16,1,Mutemath - Blood Pressure [Official Music Video],197,5.91920833333,0,,False,False,False,False,0,,,,,
nwq1mXA8jzc,17,1,Graveland - The blood of christians on my sword,482,-279.080791667,0,,False,False,False,False,0,,,,,
cu-4ziHhuDE,17,1,Blood Duster - The corpse song (Metal Silent Word),159,43.9192083333,0,,False,False,False,False,0,,,,,
xrhA_-cTeDg,18,1,Chemical Blood - Sword Art Online (AMV),231,-28.0807916667,0,,False,False,False,False,0,,,,,
C1kHeeEMe-s,18,1,Michael Jackson - You Rock My World (with lyrics) (HQ),267,-64.0807916667,0,,False,False,False,False,0,,,,,
GurkREc-q4I,19,1,IN THIS MOMENT - Whore (OFFICIAL VIDEO),307,-104.08079166700001,0,,False,False,False,False,0,,,,,
c407LmNSqSU,19,1,"Knuckle Up #375: The Final Word on Ronda, Blood-from-a-rock-o-logy + How We Came to Love Mike Patton",3596,-3393.08079167,0,,False,False,False,False,0,,,,,
