youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
VDHLVTaToeY,11,3,Johnny Winter - Mojo Boogie,290,-2.496375,0,reject,False,False,True,False,2,,,,,
NbECsS_EvRM,1,5,Johnny Winter   Mojo Boogie (HQ).mp4,293,-5.496375,0,reject,True,True,False,False,1,,,,,
X9aF6xyT_2g,1,5,Mojo Boogie,293,-5.496375,0,reject,True,True,False,False,1,,,,,
CL2UY2Uq7Tk,2,5,Johnny Winter - Mojo Boogie 1991,356,-68.496375,0,reject,True,True,False,False,1,,,,,
_mPa_6c87gE,0,4,"Johnny Winter - Mojo Boogie, Sweden 1987",465,-177.496375,0,reject,True,True,False,False,1,,,,,
m-MfzuSMVuM,2,4,Mojo Boogie,295,-7.496375,0,reject,True,True,False,False,1,,,,,
qNxdqePf5fQ,3,4,Johnny Winter ~ Mojo Boogie (Studio Version) - Alligator Records 40th Anniversary,295,-7.496375,0,reject,True,True,False,False,1,,,,,
O9JJyyk9GRQ,2,3,J.B Lenoir  - The Mojo Boogie,179,108.503625,0,reject,True,True,False,False,1,,,,,
ZPzrx-kurqo,7,3,JOHNNY WINTER & ERIC SARDINAS - Mojo Boogie - Nov. 2010 [HD] *re-upload,424,-136.496375,0,reject,False,True,False,False,1,,,,,
pgin56gI17o,8,3,Johnny Winter - Mojo Boogie,294,-6.496375,0,reject,False,True,False,False,1,,,,,
zzYpJmmZdPo,0,2,JOHNNY WINTER -  3rd DEGREE (FULL ALBUM),2634,-2346.496375,0,,True,True,False,False,1,,,,,
QPUwNTJB76E,2,2,Johnny Winter / Third Degree,396,-108.496375,0,,True,True,False,False,1,,,,,
92Fsn-9WP3w,4,2,JOHNNY WINTER 3rd DEGREE (FULL ALBUM),4872,-4584.496375,0,,True,True,False,False,1,,,,,
Hbs7KHjPm_A,5,2,Jhonny Winter  Mojo Boogie  España 1984,266,21.503625,0,,False,True,False,False,1,,,,,
te6iO_PIfmE,8,2,Mojo Boogie,294,-6.496375,0,,False,True,False,False,1,,,,,
A9AsJYJnIAQ,9,2,Johnny Winter  Boogie Blues Slide Guitar Lesson,612,-324.496375,0,,False,True,False,False,1,,,,,
2IaMEBdcgVg,9,2,"Johnny Winter LRBC 2010 ""Mojo Boogie""",328,-40.496375,0,,False,True,False,False,1,,,,,
2G8OtAxmhT0,1,1,Mojo Blues Band - Boogie Mix - Dimitris Lesini Greece,13345,-13057.496375,0,,True,True,False,False,1,,,,,
h82R_SJ7dQc,6,1,Gary Moore -  Mojo Boogie,216,71.503625,0,,False,True,False,False,1,,,,,
vp-z4sZnt94,6,1,"Mojo Boogie - Johnny Winter @ Southside Shuffle, Port Credit, Sept 12th 2010",369,-81.496375,0,,False,True,False,False,1,,,,,
V42yTW4rei4,7,1,J.B. Lenoir - Mojo Boogie (1960),168,119.503625,0,,False,True,False,False,1,,,,,
hmYbzL_v5dg,7,1,Mojo Boogie,258,29.503625,0,,False,True,False,False,1,,,,,
IIyWdDbW7Nk,8,1,Sean Costello - Mojo Boogie [Live],330,-42.496375,0,,False,True,False,False,1,,,,,
iFsA0C2WRJw,9,1,Mojo Blues Band - Harmonica Boogie,164,123.503625,0,,False,True,False,False,1,,,,,
uWJ_rr6ZnlE,9,1,Johnny Winter 'Third Degree' live,277,10.503625,0,,False,True,False,False,1,,,,,
FsqGhLxLPZk,11,3,Johnny Winter - Mojo Boogie (ConAlmaDeBlues),344,-56.496375,0,,False,False,False,False,0,,,,,
WX2NMVljgDI,10,2,johnny winter - mojo boogie - real live - enhanced sound,356,-68.496375,0,,False,False,False,False,0,,,,,
zLrMiiEDYRc,12,2,Johnny Winter - Mojo Boogie!,328,-40.496375,0,,False,False,False,False,0,,,,,
AAV9TpAGUOY,12,2,Johnny Winter- Got My Mojo Workin',315,-27.496375,0,,False,False,False,False,0,,,,,
XDn4KBy5xo4,13,2,"rockabilly boogie "" johnny winter live at rockpalast 1979",345,-57.496375,0,,False,False,False,False,0,,,,,
MJSkB1wpnTA,13,2,Johnny Winter - Mojo Boogie (HD) (Vermont Blues Festival 8-28-10),327,-39.496375,0,,False,False,False,False,0,,,,,
_lOlXwV_-8g,14,2,JOHNNY WINTER - Mojo Boogie,360,-72.496375,0,,False,False,False,False,0,,,,,
yWOsJWItjmc,17,2,Electric Blues Slide guitar lesson Johnny Winter inspired open tuning Mojo Boogie style,373,-85.496375,0,,False,False,False,False,0,,,,,
_Tu0S9PpKXc,18,2,Johnny Winter- Mojo Boogie- Live 2/8/91,488,-200.496375,0,,False,False,False,False,0,,,,,
noE64hoKB8k,19,2,Johnny Winter featuring Joe Perry,231,56.503625,0,,False,False,False,False,0,,,,,
AriV3_aYah4,10,1,Johnny Winter speed in 'Third Degree',799,-511.496375,0,,False,False,False,False,0,,,,,
wOQbXccRNR8,11,1,Mojo Boogie,272,15.503625,0,,False,False,False,False,0,,,,,
LRhB2eYRFTc,11,1,3rd degree,313,-25.496375,0,,False,False,False,False,0,,,,,
d9qfcJWgj4w,13,1,"Mojo Boogie Band  ""No Big Ting"" (1976)",200,87.503625,0,,False,False,False,False,0,,,,,
ZzLkilG7jT0,13,1,Third Degree,396,-108.496375,0,,False,False,False,False,0,,,,,
G78LBoZByO4,14,1,Gary Moore - Mojo Boogie,258,29.503625,0,,False,False,False,False,0,,,,,
YDM9prAG9CE,14,1,Mojo Boogie (Live),413,-125.496375,0,,False,False,False,False,0,,,,,
mGG0-yuJxZI,14,1,Third Degree,395,-107.496375,0,,False,False,False,False,0,,,,,
1M9TOEx-Pqk,15,1,Mojo Boogie Band - Get Away,144,143.503625,0,,False,False,False,False,0,,,,,
gyG_CC9_DOI,15,1,"Johnny Winter - Mojo Boogie, Sweden, 1987",465,-177.496375,0,,False,False,False,False,0,,,,,
VyNbMpRIisY,15,1,Johnny Winter 'Third Degree' live 1986,589,-301.496375,0,,False,False,False,False,0,,,,,
NqReg9XBZtc,16,1,"""Shoppin' For Clothes"" Mojo Boogie Band (feat. Steve Mackay)",435,-147.496375,0,,False,False,False,False,0,,,,,
TnfYUc6IhXE,16,1,johnny winter third degree,398,-110.496375,0,,False,False,False,False,0,,,,,
TIPCU5ufT3Q,17,1,Janiva Magness   The Mojo (Boogie),226,61.503625,0,,False,False,False,False,0,,,,,
1Z24KCmd1aE,17,1,Johnny Winter - Mojo Boogie,468,-180.496375,0,,False,False,False,False,0,,,,,
4b2dSIboNYQ,18,1,Mojo Boogie,241,46.503625,0,,False,False,False,False,0,,,,,
bZwifEaSHIo,19,1,Mojo Blues Band - Shake That Boogie,2220,-1932.496375,0,,False,False,False,False,0,,,,,
P9wt45nXLhQ,19,1,Mojo Boogie (Live),478,-190.496375,0,,False,False,False,False,0,,,,,
