youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
fUKGNa3LSXA,0,5,B.B. King & Joe Cocker - [Deuces Wild #10] Dangerous Mood,296,-0.26775,0,match,True,True,True,False,3,288.7,0.7,0.3,4207.0,9278.0
qe7zS93w2Q4,2,5,B.B. King & Joe Cocker - Dangerous Mood (with Lyrics),297,-1.26775,0,,True,True,True,False,3,,,,,
mjJP7Zi3vs0,5,5,B B King Dangerous Mood With Joe Cocker,296,-0.26775,0,,False,True,True,False,3,,,,,
8TEOw8MlEaU,7,3,Keb' Mo' / Dangerous Mood,299,-3.26775,0,,False,True,True,False,3,,,,,
ExoBOEg6T0I,1,5,B.B.King - dangerous mood (with Joe Cocker),295,0.73225,0,,True,True,False,True,2,,,,,
GORpQe8XHA8,2,5,Dangerous Mood,294,1.73225,0,,True,True,False,True,2,,,,,
J_2u9890d4M,3,5,JOE COCKER&B B KING/ DANGEROUS MOOD,294,1.73225,0,,True,True,False,True,2,,,,,
t4_SpFgbwY4,0,3,BB King & Joe Cocker - I'm In A Dangerous Mood,294,1.73225,0,,True,True,False,True,2,,,,,
TQ_b596fFXU,0,3,"Joe Cocker, B.B. King - Dangerous Mood",291,4.73225,0,,True,True,False,True,2,,,,,
hwLVWVHMq08,8,3,BB King & Joe Cocker -  I'm In A Dangerous Mood,294,1.73225,0,,False,True,False,True,2,,,,,
TnKEjiofKg0,10,2,Dangerous Mood Live Johnny Press Mess (2004),299,-3.26775,0,,False,False,True,False,2,,,,,
J3ztZiIFJ40,4,4,BB King & Van Morrison - If You Love Me,346,-50.26775,0,,True,True,False,False,1,,,,,
dEHVGLMTGOQ,6,3,Dangerous Mood [B.B. King & Joe Cocker ],289,6.73225,0,,False,True,False,False,1,,,,,
zxSJZQvBBrg,11,3,Joe Cocker & B:B:King.../...Dangerous Mood.,293,2.73225,0,,False,False,False,True,1,,,,,
WtbP13X04Cg,6,2,Please Send Me Someone To Love,255,40.73225,0,,False,True,False,False,1,,,,,
SPWZrdOQMH8,8,2,Dangerous Mood - Live at My Sound - part 2,78,217.73225,0,,False,True,False,False,1,,,,,
tTvh9dNsEtA,8,2,B.B. King - Hummingbird (Deuces Wild),261,34.73225,0,,False,True,False,False,1,,,,,
Aozya4Ilwe8,9,2,B. B. King - Paying the Cost to Be the Boss (With Mick Jagger),217,78.73225,0,,False,True,False,False,1,,,,,
meB9knKRA7o,16,2,Joe Cocker - Tonight,293,2.73225,0,,False,False,False,True,1,,,,,
KA7ZgcNsjDI,6,1,Ray Charles and Joe Cocker - The Rona Elliot Interview,180,115.73225,0,,False,True,False,False,1,,,,,
bDtYdwQx_OQ,9,1,"Joe Cocker, James Brown - I'll Go Crazy (LIVE in Detroit) HD",212,83.73225,0,,False,True,False,False,1,,,,,
ciWytqcE3Us,18,1,Alpha Male,295,0.73225,0,,False,False,False,True,1,,,,,
cpNlzIHBwCo,11,3,Artur Menezes - Dangerous Mood,379,-83.26775,0,,False,False,False,False,0,,,,,
eoLw5z6i3u8,12,3,B.B. King - Dangerous Mood - With Joe Cocker Lyrics_1,93,202.73225,0,,False,False,False,False,0,,,,,
cmtaasnRse8,13,2,Gil Parris and Joe Cocker BB King's,111,184.73225,0,,False,False,False,False,0,,,,,
eWUg-fGw3m0,13,2,Dangerous Mood (Rehearsal),243,52.73225,0,,False,False,False,False,0,,,,,
vnNGSgtjVpY,14,2,"STEVIE RAY VAUGHAN, BB KING & JOE COCKER - 1990/06/17 - Dallas, TX [BOOTLEG]",1755,-1459.26775,0,,False,False,False,False,0,,,,,
ENUJF8hVCfI,14,2,Dangerous Mood,560,-264.26775,0,,False,False,False,False,0,,,,,
OanMSUWTRec,10,1,Joe Cocker - I Keep Forgetting (LIVE in San Sebastian) HD,214,81.73225,0,,False,False,False,False,0,,,,,
E8_Jvm-IIZ8,10,1,Don't Let Me Be Misunderstood,232,63.73225,0,,False,False,False,False,0,,,,,
hkSmTEhTo-E,12,1,Blues na Lata - Dangerous Mood,262,33.73225,0,,False,False,False,False,0,,,,,
DfOglIJbRBI,13,1,Joe Cocker -  Respect Yourself (2002),316,-20.26775,0,,False,False,False,False,0,,,,,
NN_z3wFlpvY,14,1,Eric DiSanto  -  Dangerous Mood,322,-26.26775,0,,False,False,False,False,0,,,,,
jz6rrchVg1A,14,1,B.B. King - Dangerous Mood - With Joe Cocker Lyrics,93,202.73225,0,,False,False,False,False,0,,,,,
YVnxipgsVlk,15,1,Keb' Mo' / Dangerous Mood live,482,-186.26775,0,,False,False,False,False,0,,,,,
tlp1RYaGic0,15,1,Dangerous Mood Blues Band - 1st Performance,1136,-840.26775,0,,False,False,False,False,0,,,,,
90MUSAZatZU,15,1,Steve Summers Band - Dangerous Mood,364,-68.26775,0,,False,False,False,False,0,,,,,
LckvulcfkOI,15,1,B.B. King & Heavy D-Keep It Coming,237,58.73225,0,,False,False,False,False,0,,,,,
CMZwr5oLOao,16,1,"B.B. King, Zucchero - Hey Man (LIVE in Modena) HD",275,20.73225,0,,False,False,False,False,0,,,,,
G-pTpTMuQbs,16,1,B.B. King-Ain't Nobody Home,318,-22.26775,0,,False,False,False,False,0,,,,,
NmPFu2UAG1w,17,1,"Tom Walz - ""Dangerous Mood""",285,10.73225,0,,False,False,False,False,0,,,,,
BmJkiBIMqok,17,1,Keb' Mo' - Dangerous Mood 2011,443,-147.26775,0,,False,False,False,False,0,,,,,
bFeLUorLbCk,17,1,Kings of Sway - Dangerous Mood,321,-25.26775,0,,False,False,False,False,0,,,,,
WygjbRRPqTU,17,1,B.B. King - Please Send Me Someone To Love (With Mick Hucknall),270,25.73225,0,,False,False,False,False,0,,,,,
sJK78Y3zoQk,18,1,B.B. King  ft. Eric Clapton | Riding With The King ( official video and lyrics),261,34.73225,0,,False,False,False,False,0,,,,,
QX3eV3AsZi4,19,1,Joe Cocker - Fire it up (2012) New single,233,62.73225,0,,False,False,False,False,0,,,,,
cxc8oapOl7o,19,1,B.B.King feat. Willie Nelson - Night life,272,23.73225,0,,False,False,False,False,0,,,,,
