youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
PgWHf5uJDoI,0,3,JHB - Me And My Crazy Self,172,-1.6555625,0,reject,True,True,True,False,3,,,,,
cXdddrcQlNU,3,3,Me And My Crazy Self,170,0.3444375,0,reject,True,True,False,True,2,,,,,
oz9J2AiUqWQ,4,3,Me And My Crazy Self - Jeff Healey Band (cover),168,2.3444375,0,reject,True,True,False,True,2,,,,,
8QOrZrRS8nw,1,3,Jeff Healey - 'Me And My Crazy Self' - Nescafé Blues (pt. 10 of 10),271,-100.6555625,0,reject,True,True,False,False,1,,,,,
VZjDh0Y6014,2,3,How to play Me And My Crazy Self,738,-567.6555625,0,reject,True,True,False,False,1,,,,,
AYot2XnhKU0,2,3,Lonnie Johnson Me And My Crazy Self (KING 4510) (1951),156,14.3444375,0,reject,True,True,False,False,1,,,,,
ZghdJU3GELE,3,3,Me And My Crazy Self,158,12.3444375,0,reject,True,True,False,False,1,,,,,
r7SaPLAAOhs,7,3,Me and my crazy self,235,-64.6555625,0,reject,False,True,False,False,1,,,,,
mP2FCMil7lY,7,3,"Ian O'Regan ""Me & My Crazy Self"" live @ New Inn Gloucester UK",156,14.3444375,0,reject,False,True,False,False,1,,,,,
ipk-nbSCJcs,8,3,Me and my crazy self lesson,180,-9.6555625,0,reject,False,True,False,False,1,,,,,
7Q0BZ-1RYMA,9,3,Me And My Crazy Self,162,8.3444375,0,,False,True,False,False,1,,,,,
f7xeIU6b20k,6,2,"Toni el Bluesman - ""Me and my crazy self""/ Jeff Healey cover",179,-8.6555625,0,,False,True,False,False,1,,,,,
hGRH4TCjYtg,9,2,Jeff Healey - 'Angel Eyes' - Nescafé Blues (pt. 7 of 10),373,-202.6555625,0,,False,True,False,False,1,,,,,
