youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
aZrPO-1WCgQ,0,2,Igor Stravinsky - L'Histoire du soldat [With score] (Reupload),3219,-2853.07670833,0,reject,True,True,False,False,6,,,,,
R1ZtpEcDhKY,0,1,"Suite Histoire du soldat, Igor Stravinsky - Part 3/4",410,-44.0767083333,0,reject,True,True,False,False,6,,,,,
VF_Se_XKgjI,1,2,"Stravinsky L'histoire du soldat - Markevitch, Cocteau, Ustinov etc",3249,-2883.07670833,0,reject,True,True,False,False,1,,,,,
odTpmlO_NI4,2,2,"Igor Stravinskij  C.F. Ramuz - L'Histoire du Soldat avec  F. Périer, P. Clay et  G. Cattand",3281,-2915.07670833,0,reject,True,True,False,False,1,,,,,
vcr0SCaOK7o,3,2,Leonard Bernstein – Stravinsky: L’Histoire du soldat & Octet (Remastered) 1950/2017,3700,-3334.07670833,0,reject,True,True,False,False,1,,,,,
Ca6w-R3te28,4,2,"L'Histoire Du Soldat, 2ème Partie: VI. Danse Du Diable (Stravinsky)",85,280.923291667,0,reject,True,True,False,False,1,,,,,
zEo-cen4_ig,5,2,"L'Histoire du Soldat: VI. Three Dances - Tango, Waltz, Ragtime",387,-21.0767083333,0,reject,False,True,False,False,1,,,,,
zhEs4A293pM,7,2,"Igor Stravinsky - The Soldier’s Tale (a theatrical work ""to be read, played, and danced"")",3343,-2977.07670833,0,reject,False,True,False,False,1,,,,,
tIFRMcIMrrA,8,2,"Pierre Boulez - Igor Stravinsky : Le Chant du Rossignol, L'Histoire du Soldat III°",3886,-3520.07670833,0,reject,False,True,False,False,1,,,,,
InVbBSfTGG4,1,1,Andrew Lyon Conducts Stravinsky's (6/9) L'Histoire du Soldat: Trois Danses,413,-47.0767083333,0,reject,True,True,False,False,1,,,,,
Rel9JXmh3Go,3,1,"Igor Stravinsky: The Soldier's Tale (L'histoire du soldat) , Suite: VI. Three Dances: Tango,...",389,-23.0767083333,0,,True,True,False,False,1,,,,,
OowJOiyxXpE,5,1,"L'Histoire du Soldat (The Soldier's Tale) - Part II: Three Dances. Tango, Waltz, Ragtime",418,-52.0767083333,0,,False,True,False,False,1,,,,,
n4vStxn3XjM,6,1,Rozhdestvensky conducts Stravinsky - Histoire du soldat - Suite,1515,-1149.07670833,0,,False,True,False,False,1,,,,,
-12hmMj78fM,6,1,Stravinsky: Histoire du soldat - Part 2 - 19. Trois danses: Tango-Valse-Ragtime,379,-13.0767083333,0,,False,True,False,False,1,,,,,
QPZamSu5JUU,7,1,L'Histoire du Soldat (The Soldier's Tale) - Part I: Narration,115,250.923291667,0,,False,True,False,False,1,,,,,
-f8C4A_9ea4,8,1,l'histoire du soldat - documentaire  - pierre boulez,3144,-2778.07670833,0,,False,True,False,False,1,,,,,
mDVlsm8MY-U,9,1,Igor Stravinsky: L'Histoire du soldat,1883,-1517.07670833,0,,False,True,False,False,1,,,,,
2zCwd9CmQAs,9,1,"L'Histoire Du Soldat, 1ère Partie: III. Marche Du Soldat (Stravinsky)",247,118.923291667,0,,False,True,False,False,1,,,,,
owao3dPFqZI,10,1,The Soldier's Tale: VI. Three Dances. Tango - Valse - Ragtime,381,-15.0767083333,0,,False,False,False,False,0,,,,,
4aF3tw2bgCc,11,1,Histoire du soldat Suite (The Soldier's Tale Suite) : VI. 3 Danses (3 Dances) : I. Tango,137,228.923291667,0,,False,False,False,False,0,,,,,
KA00ooEDZa8,11,1,Suite from L’Histoire du Soldat (A Soldier’s Tale) : Petit concert,183,182.923291667,0,,False,False,False,False,0,,,,,
FmLvHZR7VQA,12,1,"L'Histoire du Soldat: VI. Three Dances - ""Tango, Waltz, Ragtime""",358,7.923291666669999,0,,False,False,False,False,0,,,,,
2NIG4yG-KXo,12,1,VACKSBOOK_2018  STRAVINSKY  HISTOIRE DU SOLDAT   IGOR MARKEVITCH,3226,-2860.07670833,0,,False,False,False,False,0,,,,,
BU23R3Yp7jc,13,1,I. Stravinsky - Histoire du Soldat: Trois Danses (Héctor J. Hurtado),417,-51.0767083333,0,,False,False,False,False,0,,,,,
SKBxBtYBGdk,13,1,"Four Movements from Histoire du Soldat: 3. Tango, Waltz & Ragtime",384,-18.0767083333,0,,False,False,False,False,0,,,,,
oK65dV2cz48,14,1,The Soldier's Tale: Tango,129,236.923291667,0,,False,False,False,False,0,,,,,
4NWiCXWYkZk,15,1,"Claire Saintard dances ""Stravinsky's Ragtime"" from ""The Soldier's Tale""",84,281.923291667,0,,False,False,False,False,0,,,,,
hryTaMyIjtY,15,1,The Soldier's Tale: Devil's Dance,80,285.923291667,0,,False,False,False,False,0,,,,,
NaKjD_Fl5fM,16,1,"L'Histoire du soldat ""Danse du diable"" selon Héloïse B.",85,280.923291667,0,,False,False,False,False,0,,,,,
IuPxtNyhWOs,18,1,Stravinsky: A Soldier'sTale (L'histoire du Soldat),3464,-3098.07670833,0,,False,False,False,False,0,,,,,
E4do2LwdkDE,18,1,HISTOIRE DU SOLDAT de Ramuz & Stravinsky,58,307.923291667,0,,False,False,False,False,0,,,,,
enkLNx2MMUU,19,1,Histoire du soldat,54,311.923291667,0,,False,False,False,False,0,,,,,
