youtube_id,top_rank,n_hits,title,duration,deviation,salami_coverage,decision,in_top_5,in_top_10,same_plus_5,same_less_5,overall_score,matching_length,onset_in_youtube,onset_in_salami,hashes,total_hashes
QurVLnYoFqo,0,5,Ladyhawk - My Old Jackknife,174,-3.53333333333,0,match,True,True,True,False,3,163.5,4.8,0.2,2975.0,6100.0
yABGevD9_kw,2,5,Ladyhawk- My Old Jacknife,172,-1.53333333333,0,,True,True,True,False,3,,,,,
cBe0Yu0zXo0,4,5,My Old Jacknife,171,-0.533333333333,0,,True,True,True,False,3,,,,,
MTsB0bm3Fbg,5,5,Ladyhawk • My Old Jacknife,169,1.46666666667,0,,False,True,False,True,2,,,,,
seNebjh-Smg,8,1,The Mighty Mighty Bosstones - A Jackknife to a Swan,168,2.46666666667,0,,False,True,False,True,2,,,,,
WnSMQk4SvYQ,1,5,Ladyhawk - My Old Jacknife,176,-5.533333333330001,0,,True,True,False,False,1,,,,,
-g_PDPDnTqw,3,5,Ladyhawk - My Old Jacknife,184,-13.5333333333,0,,True,True,False,False,1,,,,,
oUmgNah17Hk,6,5,"The FADER FORT: Ladyhawk, ""My Old Jackknife""",183,-12.5333333333,0,,False,True,False,False,1,,,,,
f3zanFd_KTo,7,4,Sad Eyes / Blue Eyes,208,-37.5333333333,0,,False,True,False,False,1,,,,,
ctvPW_GFIak,7,4,Ladyhawk - I Don't Always Know What You're Saying,257,-86.53333333329998,0,,False,True,False,False,1,,,,,
k6H4FWmPjRg,9,4,Ladyhawk-The Dugout,322,-151.533333333,0,,False,True,False,False,1,,,,,
2sx5iIz_U3M,9,4,Ladyhawk-STHD,117,53.4666666667,0,,False,True,False,False,1,,,,,
13h77WEwNyc,7,3,"Ladyhawk - ""I Don't Always Know What You're Saying"" LIVE",238,-67.53333333329999,0,,False,True,False,False,1,,,,,
R5UvzIfELpY,9,3,48 Hours,121,49.4666666667,0,,False,True,False,False,1,,,,,
i4hk1kv6350,6,1,kwaito - jacknife (EXCLUSIVE),299,-128.533333333,0,,False,True,False,False,1,,,,,
5WcbTEH_U18,8,1,[I'll Be Your] Ashtray,253,-82.53333333329998,0,,False,True,False,False,1,,,,,
sqJnm2PmE10,9,1,Jacknife (1989) Robert De Niro - Film Completo by Film&Clips,5902,-5731.53333333,0,,False,True,False,False,1,,,,,
6SpkYV_YOcw,11,4,My jacknife,4,166.466666667,0,,False,False,False,False,0,,,,,
WbXug3F2hrs,10,3,Ladyhawk 'Window Pane' [Official Video],130,40.4666666667,0,,False,False,False,False,0,,,,,
aLMDp-0kQt8,11,3,Ladyhawk-I Dont Always Know What Your Saying,257,-86.53333333329998,0,,False,False,False,False,0,,,,,
uJQlubby5ao,13,3,Ladyhawk (I Don't Always Know What You're Saying),240,-69.53333333329999,0,,False,False,False,False,0,,,,,
ilJZiNi5WEM,16,3,"Ladyhawk - ""War""",184,-13.5333333333,0,,False,False,False,False,0,,,,,
1LMes61ji2o,18,3,"Ladyhawk - Live at the Starlite Room in Edmonton, AB",180,-9.53333333333,0,,False,False,False,False,0,,,,,
W3ou0ECX43c,12,2,Long 'Til The Morning,424,-253.533333333,0,,False,False,False,False,0,,,,,
OQ3KjLNJrpo,15,2,Lady Hawk- Live @ the Fader Sideshow (Episode 4),119,51.4666666667,0,,False,False,False,False,0,,,,,
WoSW03m3GIU,15,2,Ladyhawk Interview - Untapped,321,-150.533333333,0,,False,False,False,False,0,,,,,
8g7sCZHYrUM,15,2,Ladyhawk - I'm A Witch (Exclaim! TV at Soundcheck),197,-26.5333333333,0,,False,False,False,False,0,,,,,
RNaGpEvDNmg,18,2,Ladyhawk - The Dugout,308,-137.533333333,0,,False,False,False,False,0,,,,,
_QZBE3ohj1c,10,1,The Mighty Mighty Bosstones - A Jacknife To A Swan (Full Album),2430,-2259.53333333,0,,False,False,False,False,0,,,,,
maRe8D3-LGg,12,1,Jacknife donny,12,158.466666667,0,,False,False,False,False,0,,,,,
ifYgPVtP9BA,13,1,JACKNIFE.,5,165.466666667,0,,False,False,False,False,0,,,,,
fCUy5H9wv7Q,14,1,Tricking - My first Jacknife,13,157.466666667,0,,False,False,False,False,0,,,,,
X_I087rU1ZM,14,1,Ladyhawk - I Don't Always Know What You're Saying,234,-63.5333333333,0,,False,False,False,False,0,,,,,
SEllHMWkXEU,15,1,Mack the Knife-Bobby Darin,193,-22.5333333333,0,,False,False,False,False,0,,,,,
T7CBRYZvyG4,16,1,Jacknife Lee: Bursting Off The Backbeat,226,-55.5333333333,0,,False,False,False,False,0,,,,,
_5vEbHAaAgs,17,1,Removing the Jackknife Sofa from My 2006 Dutchman Camper,5774,-5603.53333333,0,,False,False,False,False,0,,,,,
mqLOX45ME3w,18,1,Mirror's Edge Gameplay Walkthrough - Chapter 2 - JACKNIFE!! (Xbox 360/PS3/PC Gameplay HD),1335,-1164.53333333,0,,False,False,False,False,0,,,,,
fGZXCw3j6Eg,19,1,JACKNIFE MUSIC VIDEO,581,-410.53333333300003,0,,False,False,False,False,0,,,,,
